specimen,source,label,family,coords,coordinate_count,active_count,amplitude_u,per_node_gain,filter_l2,push_coverage,push_best_rank,push_best_probability,push_best_token_id,push_best_step,fixed_logit_max_abs_delta,hard_push_hit,free_text
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed9-u+0.5,ancestor-chain,"9,20,26,30",4,23,0.5,1.206076323910468,1.0,0.0011377930641174316,5,0.007355059497058392,26,15,2.411343574523926,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed9-u+0.5,off-path-matched,"0,1,2,3",4,23,0.5,1.206076323910468,1.0,0.002557039260864258,6,0.0065546222031116486,26,15,0.4609532356262207,0,"The company's name is the world's most famous for its name,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed10-u+0.5,ancestor-chain,"10,21,26,30",4,23,0.5,1.206076323910468,1.0,0.0011829733848571777,5,0.0072179632261395454,26,15,2.439671516418457,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed10-u+0.5,off-path-matched,"0,1,2,3",4,23,0.5,1.206076323910468,1.0,0.002557039260864258,6,0.0065546222031116486,26,15,0.4609532356262207,0,"The company's name is the world's most famous for its name,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed11-u+0.5,ancestor-chain,"11,21,26,30",4,23,0.5,1.206076323910468,1.0,0.001220405101776123,5,0.007237856741994619,26,15,2.311781883239746,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed11-u+0.5,off-path-matched,"0,1,2,3",4,23,0.5,1.206076323910468,1.0,0.002557039260864258,6,0.0065546222031116486,26,15,0.4609532356262207,0,"The company's name is the world's most famous for its name,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,uniform-all-u+1,uniform-all,"0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19,20,21,24,25,26,28,30",23,23,1.0,1.361789790232048,4.795831523312719,0.002907276153564453,6,0.012030011042952538,26,15,6.814013957977295,0,The number of the people's courtesy of the West. The name
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n0-u+1,fine-jump,0,1,23,1.0,1.361789790232048,1.0,0.0022600293159484863,6,0.006639888510107994,26,15,0.5530180931091309,0,"The company's name is the world's most famous for its name,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n1-u+1,fine-jump,1,1,23,1.0,1.361789790232048,1.0,0.0026702284812927246,6,0.006540606264024973,26,15,0.2599649429321289,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n2-u+1,fine-jump,2,1,23,1.0,1.361789790232048,1.0,0.0027260184288024902,6,0.006623731926083565,26,15,0.2186589241027832,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n3-u+1,fine-jump,3,1,23,1.0,1.361789790232048,1.0,0.0025930404663085938,6,0.006565137766301632,26,15,0.23852872848510742,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n4-u+1,fine-jump,4,1,23,1.0,1.361789790232048,1.0,0.0026112794876098633,6,0.006634392309933901,26,15,0.2098386287689209,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n5-u+1,fine-jump,5,1,23,1.0,1.361789790232048,1.0,0.0028353333473205566,6,0.00661893468350172,26,15,0.19286537170410156,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n6-u+1,fine-jump,6,1,23,1.0,1.361789790232048,1.0,0.003037393093109131,6,0.006734329275786877,26,15,0.29973602294921875,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n7-u+1,fine-jump,7,1,23,1.0,1.361789790232048,1.0,0.0029407143592834473,6,0.006724940612912178,26,15,0.3712339401245117,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n8-u+1,fine-jump,8,1,23,1.0,1.361789790232048,1.0,0.002137899398803711,6,0.006977780722081661,26,15,0.6033821105957031,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n9-u+1,fine-jump,9,1,23,1.0,1.361789790232048,1.0,0.002223491668701172,6,0.0069107552990317345,26,15,0.5001504421234131,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n10-u+1,fine-jump,10,1,23,1.0,1.361789790232048,1.0,0.0022484660148620605,6,0.006798121612519026,26,15,0.5186195373535156,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n11-u+1,fine-jump,11,1,23,1.0,1.361789790232048,1.0,0.0022987723350524902,6,0.006891550030559301,26,15,0.47432804107666016,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n0-u+1,upper-jump,16,1,23,1.0,1.361789790232048,1.0,0.002290964126586914,6,0.006560597103089094,26,15,0.5919389724731445,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n1-u+1,upper-jump,17,1,23,1.0,1.361789790232048,1.0,0.002649843692779541,6,0.006503570359200239,26,15,0.43465089797973633,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n2-u+1,upper-jump,18,1,23,1.0,1.361789790232048,1.0,0.002976059913635254,5,0.006641672924160957,26,15,0.2899901270866394,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n3-u+1,upper-jump,19,1,23,1.0,1.361789790232048,1.0,0.003105461597442627,6,0.006796697620302439,26,15,0.631135106086731,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n4-u+1,upper-jump,20,1,23,1.0,1.361789790232048,1.0,0.0019001364707946777,6,0.007032597437500954,26,15,0.9431161880493164,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n5-u+1,upper-jump,21,1,23,1.0,1.361789790232048,1.0,0.0019950270652770996,6,0.006918021477758884,26,15,0.8974809646606445,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n0-u+1,upper-jump,24,1,23,1.0,1.361789790232048,1.0,0.002478182315826416,6,0.006428114138543606,26,15,0.6554727554321289,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n1-u+1,upper-jump,25,1,23,1.0,1.361789790232048,1.0,0.003715693950653076,6,0.006792412605136633,26,15,0.7964202165603638,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n2-u+1,upper-jump,26,1,23,1.0,1.361789790232048,1.0,0.0014630556106567383,6,0.006758461706340313,26,15,1.582906723022461,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m3n0-u+1,upper-jump,28,1,23,1.0,1.361789790232048,1.0,0.0037517547607421875,6,0.006370382849127054,26,15,0.9828975200653076,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m4n0-u+1,upper-jump,30,1,23,1.0,1.361789790232048,1.0,0.002301335334777832,6,0.006426438223570585,26,15,0.4391646981239319,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed0-u+1,ancestor-chain,"0,16,24,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.0024802684783935547,8,0.006699797231703997,26,15,2.767991065979004,0,The company is a new product that is in the west of the West. It
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed0-u+1,off-path-matched,"1,2,3,4,5",5,23,1.0,1.361789790232048,2.23606797749979,0.003319859504699707,6,0.006536843720823526,26,15,0.6954718828201294,0,"The company is a new product that is in the name of the WestJet,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed1-u+1,ancestor-chain,"1,16,24,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.003837764263153076,8,0.006663176696747541,26,15,2.6996192932128906,0,The company is a new product that is in the west of the West. It
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed1-u+1,off-path-matched,"0,2,3,4,5",5,23,1.0,1.361789790232048,2.23606797749979,0.002760767936706543,5,0.006555334199219942,26,15,0.6535434722900391,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed2-u+1,ancestor-chain,"2,17,24,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.004987955093383789,8,0.006552913226187229,26,15,2.6997461318969727,0,"The company is a new product in the West Virginia, and the United States of"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed2-u+1,off-path-matched,"0,1,3,4,5",5,23,1.0,1.361789790232048,2.23606797749979,0.002726733684539795,5,0.006528895813971758,26,15,0.6098403930664062,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed3-u+1,ancestor-chain,"3,17,24,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.0041959285736083984,8,0.006789085920900106,26,15,2.9661788940429688,0,"The company is a new product in the West Virginia, and the United States of"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed3-u+1,off-path-matched,"0,1,2,4,5",5,23,1.0,1.361789790232048,2.23606797749979,0.0029014945030212402,6,0.006573343649506569,26,15,0.6441264152526855,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed4-u+1,ancestor-chain,"4,18,25,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.008717179298400879,6,0.0073761665262281895,26,15,3.2246174812316895,0,The Westin is a new product in the West. It is a matter of
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed4-u+1,off-path-matched,"0,1,2,3,5",5,23,1.0,1.361789790232048,2.23606797749979,0.002819657325744629,5,0.006478786934167147,26,15,0.7591147422790527,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed5-u+1,ancestor-chain,"5,18,25,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.012104332447052002,6,0.007253449875861406,26,15,3.3896586894989014,0,The Westin is a new product in the West. It is a matter of
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed5-u+1,off-path-matched,"0,1,2,3,4",5,23,1.0,1.361789790232048,2.23606797749979,0.0026196837425231934,6,0.006511975079774857,26,15,0.7585530281066895,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed6-u+1,ancestor-chain,"6,19,25,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.0074784159660339355,6,0.008258256129920483,26,15,3.4245424270629883,0,The Westin is a new product in the West. It is a matter of
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed6-u+1,off-path-matched,"0,1,2,3,4",5,23,1.0,1.361789790232048,2.23606797749979,0.0026196837425231934,6,0.006511975079774857,26,15,0.7585530281066895,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed7-u+1,ancestor-chain,"7,19,25,28,30",5,23,1.0,1.361789790232048,2.23606797749979,0.0067369937896728516,7,0.00820105243474245,26,15,3.331542491912842,0,The West is a new product that is not in the name of the West.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed7-u+1,off-path-matched,"0,1,2,3,4",5,23,1.0,1.361789790232048,2.23606797749979,0.0026196837425231934,6,0.006511975079774857,26,15,0.7585530281066895,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed8-u+1,ancestor-chain,"8,20,26,30",4,23,1.0,1.361789790232048,2.0,0.0005661845207214355,4,0.0093903923407197,26,15,4.693295478820801,0,"The company's name is a new, and a half-century, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed8-u+1,off-path-matched,"0,1,2,3",4,23,1.0,1.361789790232048,2.0,0.0025220513343811035,6,0.00648787384852767,26,15,0.6994647979736328,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed9-u+1,ancestor-chain,"9,20,26,30",4,23,1.0,1.361789790232048,2.0,0.0005919337272644043,4,0.009198039770126343,26,15,4.498622894287109,0,"The company's name is a new, and a half-century, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed9-u+1,off-path-matched,"0,1,2,3",4,23,1.0,1.361789790232048,2.0,0.0025220513343811035,6,0.00648787384852767,26,15,0.6994647979736328,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed10-u+1,ancestor-chain,"10,21,26,30",4,23,1.0,1.361789790232048,2.0,0.000573575496673584,4,0.008764849044382572,26,15,4.639202117919922,0,"The company's name is a new, and a half-century, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed10-u+1,off-path-matched,"0,1,2,3",4,23,1.0,1.361789790232048,2.0,0.0025220513343811035,6,0.00648787384852767,26,15,0.6994647979736328,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed11-u+1,ancestor-chain,"11,21,26,30",4,23,1.0,1.361789790232048,2.0,0.0005946755409240723,5,0.00873386301100254,26,15,4.478850364685059,0,"The company's name is a new, and a half-century, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed11-u+1,off-path-matched,"0,1,2,3",4,23,1.0,1.361789790232048,2.0,0.0025220513343811035,6,0.00648787384852767,26,15,0.6994647979736328,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,uniform-all-u+2,uniform-all,"0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19,20,21,24,25,26,28,30",23,23,2.0,1.4782804393374118,9.591663046625438,0.008781194686889648,6,0.01135769858956337,26,15,7.76709508895874,0,"The name of the West, the west of the Vatican's name"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n0-u+2,fine-jump,0,1,23,2.0,1.4782804393374118,2.0,0.002156853675842285,6,0.00663710618391633,26,15,0.7309451103210449,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n1-u+2,fine-jump,1,1,23,2.0,1.4782804393374118,2.0,0.00269162654876709,6,0.0065153250470757484,26,15,0.33658379316329956,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n2-u+2,fine-jump,2,1,23,2.0,1.4782804393374118,2.0,0.002770364284515381,6,0.006610793061554432,26,15,0.28293371200561523,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n3-u+2,fine-jump,3,1,23,2.0,1.4782804393374118,2.0,0.0025899410247802734,6,0.006540748756378889,26,15,0.3172287940979004,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n4-u+2,fine-jump,4,1,23,2.0,1.4782804393374118,2.0,0.0026741623878479004,6,0.006641266867518425,26,15,0.26293373107910156,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n5-u+2,fine-jump,5,1,23,2.0,1.4782804393374118,2.0,0.0029394030570983887,6,0.0066188424825668335,26,15,0.2506847381591797,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n6-u+2,fine-jump,6,1,23,2.0,1.4782804393374118,2.0,0.0031797289848327637,6,0.006766220089048147,26,15,0.40029287338256836,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n7-u+2,fine-jump,7,1,23,2.0,1.4782804393374118,2.0,0.003021538257598877,6,0.0067763905972242355,26,15,0.45546460151672363,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n8-u+2,fine-jump,8,1,23,2.0,1.4782804393374118,2.0,0.002013683319091797,6,0.007107177749276161,26,15,0.8028984069824219,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n9-u+2,fine-jump,9,1,23,2.0,1.4782804393374118,2.0,0.002133667469024658,6,0.00700846454128623,26,15,0.6536173820495605,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n10-u+2,fine-jump,10,1,23,2.0,1.4782804393374118,2.0,0.0021755099296569824,6,0.006872647907584906,26,15,0.6936206817626953,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n11-u+2,fine-jump,11,1,23,2.0,1.4782804393374118,2.0,0.002220332622528076,6,0.00698021799325943,26,15,0.6229152679443359,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n0-u+2,upper-jump,16,1,23,2.0,1.4782804393374118,2.0,0.0022116899490356445,6,0.006543312221765518,26,15,0.7879776954650879,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n1-u+2,upper-jump,17,1,23,2.0,1.4782804393374118,2.0,0.002634406089782715,6,0.006458844058215618,26,15,0.573397159576416,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n2-u+2,upper-jump,18,1,23,2.0,1.4782804393374118,2.0,0.0031825900077819824,5,0.006668247282505035,26,15,0.4119371473789215,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n3-u+2,upper-jump,19,1,23,2.0,1.4782804393374118,2.0,0.0032190680503845215,6,0.006887685041874647,26,15,0.8484249114990234,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n4-u+2,upper-jump,20,1,23,2.0,1.4782804393374118,2.0,0.001734614372253418,6,0.007167684379965067,26,15,1.2741937637329102,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n5-u+2,upper-jump,21,1,23,2.0,1.4782804393374118,2.0,0.001810908317565918,6,0.007026504725217819,26,15,1.270918846130371,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n0-u+2,upper-jump,24,1,23,2.0,1.4782804393374118,2.0,0.0024752020835876465,5,0.006378589663654566,26,15,0.8576865196228027,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n1-u+2,upper-jump,25,1,23,2.0,1.4782804393374118,2.0,0.004125773906707764,5,0.006847715936601162,26,15,1.0614867210388184,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n2-u+2,upper-jump,26,1,23,2.0,1.4782804393374118,2.0,0.001210033893585205,5,0.006782121025025845,26,15,2.128082275390625,0,The company's name is the world's most famous for its customers.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m3n0-u+2,upper-jump,28,1,23,2.0,1.4782804393374118,2.0,0.00445103645324707,6,0.006323641166090965,26,15,1.356706142425537,0,The Westin is a new one-to-one-the-mech
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m4n0-u+2,upper-jump,30,1,23,2.0,1.4782804393374118,2.0,0.002239823341369629,6,0.006458105519413948,26,15,0.6102895736694336,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed0-u+2,ancestor-chain,"0,16,24,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.002108156681060791,8,0.007232667412608862,26,15,4.173650741577148,0,"The company is a new product in the West Virginia, which is the most important"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed0-u+2,off-path-matched,"1,2,3,4,5",5,23,2.0,1.4782804393374118,4.47213595499958,0.0037716031074523926,6,0.00652636494487524,26,15,1.0049291849136353,0,The company is a new product that has been a part of the world's
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed1-u+2,ancestor-chain,"1,16,24,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.0037108659744262695,8,0.007449850905686617,26,15,4.04109001159668,0,The first-evere-degree-predictive of the
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed1-u+2,off-path-matched,"0,2,3,4,5",5,23,2.0,1.4782804393374118,4.47213595499958,0.0029926300048828125,5,0.006535311229526997,26,15,0.8277044296264648,0,"The company is a new product that is in the name of the WestJet,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed2-u+2,ancestor-chain,"2,17,24,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.0052721500396728516,8,0.007375685498118401,26,15,4.0263872146606445,0,"The company is a new product in the West Virginia, which is a new product"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed2-u+2,off-path-matched,"0,1,3,4,5",5,23,2.0,1.4782804393374118,4.47213595499958,0.0029082894325256348,5,0.006515569519251585,26,15,0.7805986404418945,0,"The company is a new product that is in the name of the WestJet,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed3-u+2,ancestor-chain,"3,17,24,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.0038634538650512695,8,0.007927167229354382,26,15,4.242250442504883,0,"The company is a new product in the West Virginia, which is a new product"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed3-u+2,off-path-matched,"0,1,2,4,5",5,23,2.0,1.4782804393374118,4.47213595499958,0.0031821727752685547,5,0.006564509589225054,26,15,0.7900750637054443,0,The company is a new product that has been a part of the world's
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed4-u+2,ancestor-chain,"4,18,25,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.010156452655792236,7,0.008398492820560932,26,15,4.768045425415039,0,The Westinberg has been a part of the world's most prestigious universities
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed4-u+2,off-path-matched,"0,1,2,3,5",5,23,2.0,1.4782804393374118,4.47213595499958,0.0030010342597961426,5,0.006429503671824932,26,15,0.9811816215515137,0,The company is a new product that is in the west of the West. It
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed5-u+2,ancestor-chain,"5,18,25,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.017690658569335938,7,0.008174999617040157,26,15,4.884182929992676,0,The Westinberg has been a part of the world's most prestigious product
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed5-u+2,off-path-matched,"0,1,2,3,4",5,23,2.0,1.4782804393374118,4.47213595499958,0.002715766429901123,5,0.0064763156697154045,26,15,0.9751615524291992,0,The company is a new product that is in the west of the West. It
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed6-u+2,ancestor-chain,"6,19,25,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.009080648422241211,6,0.008866487070918083,26,15,5.32486629486084,0,The Westinformed the westward-circle-Best Western
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed6-u+2,off-path-matched,"0,1,2,3,4",5,23,2.0,1.4782804393374118,4.47213595499958,0.002715766429901123,5,0.0064763156697154045,26,15,0.9751615524291992,0,The company is a new product that is in the west of the West. It
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed7-u+2,ancestor-chain,"7,19,25,28,30",5,23,2.0,1.4782804393374118,4.47213595499958,0.007892906665802002,6,0.008822277188301086,26,15,5.016267776489258,0,"The West is a new product. The company's name is a new,"
