case,count,offset,protocol_depth,mode,location,tree_nodes,target_logit,target_probability,target_rank,target_margin,vocab_entropy,base_route_entropy,base_local_norm,base_route_max,extra_route_entropy,extra_local_norm,extra_route_max
count1-offset3,1,3,7,native,cutoff-0,1,9.737849235534668,4.070895442964684e-07,3751,-14.714232444763184,3.961398124694824,-0.0,41.13374328613281,1.0,-0.0,1.4721089601516724,1.0
count2-offset0,2,0,7,native,cutoff-0,1,11.47770881652832,3.491389009013801e-07,2587,-14.867795944213867,2.8770227432250977,-0.0,44.326629638671875,1.0,-0.0,1.6297712326049805,1.0
count2-offset1,2,1,7,native,cutoff-0,1,11.540042877197266,2.5024453975674987e-07,2731,-15.200826644897461,2.9118852615356445,-0.0,44.1484489440918,1.0,-0.0,1.6139861345291138,1.0
count2-offset2,2,2,7,native,cutoff-0,1,10.91353988647461,1.5991719237717916e-06,2137,-13.346023559570312,3.7885475158691406,-0.0,41.540287017822266,1.0,-0.0,1.613357424736023,1.0
count2-offset3,2,3,7,native,cutoff-0,1,11.372961044311523,1.8194942867921782e-06,2071,-13.216949462890625,3.5078327655792236,-0.0,40.35419845581055,1.0,-0.0,1.4814873933792114,1.0
count4-offset0,4,0,7,native,cutoff-0,1,13.53102970123291,4.263341395471798e-07,660,-14.668042182922363,0.29493439197540283,-0.0,44.57282257080078,1.0,-0.0,1.9098737239837646,1.0
count4-offset1,4,1,7,native,cutoff-0,1,14.349123001098633,4.1395543348698993e-07,557,-14.697507858276367,0.3054017126560211,-0.0,42.32374954223633,1.0,-0.0,1.791411280632019,1.0
count4-offset2,4,2,7,native,cutoff-0,1,13.53102970123291,4.263342532340175e-07,660,-14.668042182922363,0.2949342131614685,-0.0,44.57282257080078,1.0,-0.0,1.9098737239837646,1.0
count4-offset3,4,3,7,native,cutoff-0,1,14.349123001098633,4.1395534822186164e-07,557,-14.697507858276367,0.30540183186531067,-0.0,42.32374954223633,1.0,-0.0,1.791411280632019,1.0
count8,8,0,7,native,cutoff-0,1,18.457866668701172,1.9383188387678274e-09,260,-20.061443328857422,0.003271560650318861,-0.0,54.602779388427734,1.0,-0.0,2.0426368713378906,1.0
count0,0,0,7,native,cutoff-1,2,6.6459574699401855,6.9092398469194904e-09,7318,-18.7904052734375,2.463472604751587,2.7631020735330303e-11,44.00143814086914,1.0,2.7631020735330303e-11,1.3581767082214355,1.0
count1-offset0,1,0,7,native,cutoff-1,2,6.936069011688232,5.320587970203405e-09,6740,-19.051681518554688,2.503340244293213,2.7631020735330303e-11,45.9743766784668,1.0,2.7631020735330303e-11,1.4035519361495972,1.0
count1-offset1,1,1,7,native,cutoff-1,2,7.434950828552246,2.3774099133788695e-08,5530,-17.554668426513672,3.020341634750366,2.7631020735330303e-11,44.167198181152344,1.0,2.7631020735330303e-11,1.4054309129714966,1.0
count1-offset2,1,2,7,native,cutoff-1,2,7.916029453277588,1.0509836556593655e-07,4581,-16.068368911743164,2.7561328411102295,2.7631020735330303e-11,41.44972610473633,1.0,2.7631020735330303e-11,1.4065039157867432,1.0
count1-offset3,1,3,7,native,cutoff-1,2,7.410365581512451,1.336405119900519e-07,4733,-15.82811164855957,3.141246795654297,2.7631020735330303e-11,40.52332305908203,1.0,2.7631020735330303e-11,1.3899403810501099,1.0
count2-offset0,2,0,7,native,cutoff-1,2,8.432421684265137,8.890035729791634e-08,3567,-16.235748291015625,2.17726993560791,2.7631020735330303e-11,43.95720291137695,1.0,2.7631020735330303e-11,1.5292643308639526,1.0
count2-offset1,2,1,7,native,cutoff-1,2,8.231986045837402,5.332042718464436e-08,4043,-16.746944427490234,2.4977898597717285,2.7631020735330303e-11,43.72398376464844,1.0,2.7631020735330303e-11,1.511865258216858,1.0
count2-offset2,2,2,7,native,cutoff-1,2,8.697829246520996,3.863015365368483e-07,2944,-14.766646385192871,2.652799129486084,2.7631020735330303e-11,40.781803131103516,1.0,2.7631020735330303e-11,1.5123755931854248,1.0
count2-offset3,2,3,7,native,cutoff-1,2,8.93185806274414,9.617592695576604e-07,2540,-13.854499816894531,3.2878317832946777,2.7631020735330303e-11,39.835365295410156,1.0,2.7631020735330303e-11,1.3972575664520264,1.0
count4-offset0,4,0,7,native,cutoff-1,2,10.919218063354492,2.5820921223385085e-07,1070,-15.16949462890625,0.5632697343826294,2.7631020735330303e-11,44.58042907714844,1.0,2.7631020735330303e-11,1.9081536531448364,1.0
count4-offset1,4,1,7,native,cutoff-1,2,11.50825023651123,1.4074980470013543e-07,883,-15.77628231048584,0.3388458490371704,2.7631020735330303e-11,42.473628997802734,1.0,2.7631020735330303e-11,1.7358143329620361,1.0
count4-offset2,4,2,7,native,cutoff-1,2,10.919218063354492,2.582091838121414e-07,1070,-15.16949462890625,0.5632697939872742,2.7631020735330303e-11,44.58042907714844,1.0,2.7631020735330303e-11,1.9081536531448364,1.0
count4-offset3,4,3,7,native,cutoff-1,2,11.50825023651123,1.4074981891099014e-07,883,-15.77628231048584,0.33884578943252563,2.7631020735330303e-11,42.473628997802734,1.0,2.7631020735330303e-11,1.7358143329620361,1.0
count8,8,0,7,native,cutoff-1,2,16.617109298706055,1.6761926291408713e-09,252,-20.20673942565918,0.002513139508664608,2.7631020735330303e-11,54.08225631713867,1.0,2.7631020735330303e-11,2.0427181720733643,1.0
count0,0,0,7,native,cutoff-2,4,4.870063781738281,2.804303234071881e-09,8122,-19.692110061645508,1.074242115020752,8.289306047126743e-11,42.523563385009766,1.0,8.289306047126743e-11,1.2150205373764038,1.0
count1-offset0,1,0,7,native,cutoff-2,4,6.306713581085205,2.706396529106314e-08,4243,-17.42506217956543,2.371246814727783,8.289306047126743e-11,44.1420783996582,1.0,8.289306047126743e-11,1.085272192955017,1.0
count1-offset1,1,1,7,native,cutoff-2,4,6.827152252197266,5.620770693326449e-08,3848,-16.694211959838867,2.498673915863037,8.289306047126743e-11,42.37562942504883,1.0,8.289306047126743e-11,1.1163681745529175,1.0
count1-offset2,1,2,7,native,cutoff-2,4,6.968238353729248,3.363354892371717e-07,4160,-14.905157089233398,3.531611442565918,8.289306047126743e-11,39.34639358520508,1.0,8.289306047126743e-11,1.117641806602478,1.0
count1-offset3,1,3,7,native,cutoff-2,4,6.05328369140625,6.818255116058936e-08,4679,-16.50107765197754,1.6555150747299194,8.289306047126743e-11,39.16727066040039,1.0,8.289306047126743e-11,1.0957001447677612,1.0
count2-offset0,2,0,7,native,cutoff-2,4,6.9290337562561035,4.875171839557879e-07,2359,-14.533939361572266,2.600257158279419,8.289306047126743e-11,41.49164581298828,1.0,8.289306047126743e-11,1.072070837020874,1.0
count2-offset1,2,1,7,native,cutoff-2,4,7.326345920562744,1.2536395388451638e-07,2803,-15.892044067382812,2.110274314880371,8.289306047126743e-11,41.70193099975586,1.0,8.289306047126743e-11,1.0781350135803223,1.0
count2-offset2,2,2,7,native,cutoff-2,4,7.389492034912109,3.658821015051217e-07,2790,-14.820953369140625,1.538224220275879,8.289306047126743e-11,38.595829010009766,1.0,8.289306047126743e-11,1.0802417993545532,1.0
count2-offset3,2,3,7,native,cutoff-2,4,6.972011089324951,9.913607073031017e-07,2446,-13.824186325073242,2.795020580291748,8.289306047126743e-11,37.91328430175781,1.0,8.289306047126743e-11,1.0924042463302612,1.0
count4-offset0,4,0,7,native,cutoff-2,4,8.701632499694824,1.459909242385038e-07,904,-15.739720344543457,0.14268024265766144,8.289306047126743e-11,42.09162521362305,1.0,8.289306047126743e-11,1.7662999629974365,1.0
count4-offset1,4,1,7,native,cutoff-2,4,8.668153762817383,2.652740249686758e-07,796,-15.142501831054688,0.2593572735786438,8.289306047126743e-11,39.88099670410156,1.0,8.289306047126743e-11,1.2944127321243286,1.0
count4-offset2,4,2,7,native,cutoff-2,4,8.701632499694824,1.4599095266021322e-07,904,-15.73972225189209,0.14268004894256592,8.289306047126743e-11,42.09162521362305,1.0,8.289306047126743e-11,1.7662999629974365,1.0
count4-offset3,4,3,7,native,cutoff-2,4,8.668153762817383,2.652740249686758e-07,796,-15.142501831054688,0.2593572735786438,8.289306047126743e-11,39.88099670410156,1.0,8.289306047126743e-11,1.2944127321243286,1.0
count8,8,0,7,native,cutoff-2,4,13.922008514404297,1.0205600808887993e-08,268,-18.40032958984375,0.006449714303016663,8.289306047126743e-11,51.31589889526367,1.0,8.289306047126743e-11,2.037917137145996,1.0
count0,0,0,7,native,cutoff-3,8,2.659456253051758,7.043070127110695e-07,5519,-14.166051864624023,5.187154769897461,0.6475285887718201,28.40775489807129,0.6498675346374512,0.6931471824645996,0.8510680794715881,0.5
count1-offset0,1,0,7,native,cutoff-3,8,3.414930820465088,3.847854713967536e-06,2974,-12.46799087524414,5.062443256378174,0.6306016445159912,28.43232536315918,0.6749718189239502,0.6931471824645996,0.7395236492156982,0.5000088214874268
count1-offset1,1,1,7,native,cutoff-3,8,2.477536201477051,2.104660097757005e-06,4318,-13.071354866027832,5.414350509643555,0.6293798685073853,27.40743064880371,0.6766350865364075,0.6931471824645996,0.7608045339584351,0.5000171065330505
count1-offset2,1,2,7,native,cutoff-3,8,3.9460830688476562,8.418010111199692e-06,2605,-11.685129165649414,5.373472213745117,0.6361183524131775,26.482437133789062,0.6672366857528687,0.6931471824645996,0.7657821178436279,0.5000174641609192
count1-offset3,1,3,7,native,cutoff-3,8,3.6400370597839355,4.208864538668422e-06,3235,-12.378313064575195,5.408568859100342,0.6657963991165161,26.610231399536133,0.6164054870605469,0.6931471824645996,0.7654016613960266,0.5000101923942566
count2-offset0,2,0,7,native,cutoff-3,8,3.7559807300567627,6.897015282447683e-06,2287,-11.884414672851562,4.504728317260742,0.6447983980178833,27.996976852416992,0.6542147397994995,0.6931471824645996,0.7710521221160889,0.5000129342079163
count2-offset1,2,1,7,native,cutoff-3,8,3.1850509643554688,3.7613117456203327e-06,3170,-12.490738868713379,5.091521263122559,0.6507365703582764,27.663440704345703,0.6445813775062561,0.6931471824645996,0.7799336314201355,0.5000011324882507
count2-offset2,2,2,7,native,cutoff-3,8,4.734977722167969,1.7620228391024284e-05,1657,-10.94644546508789,4.752298355102539,0.6489050388336182,26.407133102416992,0.6476240158081055,0.6931471824645996,0.7796133160591125,0.5000005960464478
count2-offset3,2,3,7,native,cutoff-3,8,4.504268646240234,1.36612352434895e-05,1911,-11.200934410095215,5.228368759155273,0.6682037115097046,26.317630767822266,0.6112101078033447,0.6931471824645996,0.7617366909980774,0.5000101327896118
count4-offset0,4,0,7,native,cutoff-3,8,5.401205539703369,3.180572821293026e-05,613,-10.355831146240234,2.394378185272217,0.6500500440597534,28.752134323120117,0.6457298398017883,0.6931471824645996,1.3562064170837402,0.5000092387199402
count4-offset1,4,1,7,native,cutoff-3,8,4.5868754386901855,6.051638592907693e-06,1217,-12.015174865722656,1.6632819175720215,0.682694673538208,27.917423248291016,0.5721665024757385,0.6931471824645996,0.9518550634384155,0.5000266432762146
count4-offset2,4,2,7,native,cutoff-3,8,5.401205539703369,3.1805724574951455e-05,613,-10.355831146240234,2.3943779468536377,0.6500500440597534,28.752134323120117,0.6457298398017883,0.6931471824645996,1.3562064170837402,0.5000092387199402
count4-offset3,4,3,7,native,cutoff-3,8,4.5868754386901855,6.05163677391829e-06,1217,-12.015174865722656,1.6632816791534424,0.682694673538208,27.917423248291016,0.5721665024757385,0.6931471824645996,0.9518550634384155,0.5000266432762146
count8,8,0,7,native,cutoff-3,8,7.2716383934021,1.6185861113626743e-06,335,-13.333955764770508,0.13177832961082458,0.6919812560081482,36.34626007080078,0.524139940738678,0.6931471824645996,1.620104432106018,0.500002384185791
count0,0,0,7,native,cutoff-4,16,1.0705815553665161,2.2993112906988245e-06,5017,-12.982898712158203,5.531354904174805,1.3297041654586792,21.060354232788086,0.36579588055610657,1.3862943649291992,0.5926507711410522,0.25000765919685364
count1-offset0,1,0,7,native,cutoff-4,16,2.2191224098205566,7.0704704739910085e-06,3141,-11.859575271606445,5.749756813049316,1.3124535083770752,21.77378273010254,0.38164424896240234,1.3862943649291992,0.5133040547370911,0.2500365078449249
count1-offset1,1,1,7,native,cutoff-4,16,3.217021942138672,1.3963308447273448e-05,2173,-11.17906379699707,5.551781177520752,1.3071284294128418,21.191858291625977,0.3987812399864197,1.3862943649291992,0.5227457880973816,0.2500113248825073
count1-offset2,1,2,7,native,cutoff-4,16,1.7160069942474365,5.7988540902442764e-06,3503,-12.057844161987305,5.582365036010742,1.321568489074707,20.256715774536133,0.3569082021713257,1.3862943649291992,0.51116943359375,0.2500213086605072
count1-offset3,1,3,7,native,cutoff-4,16,2.1160848140716553,9.127694283961318e-06,3216,-11.604188919067383,5.929770469665527,1.3379030227661133,19.355131149291992,0.3552532196044922,1.3862943649291992,0.5248523950576782,0.25001266598701477
count2-offset0,2,0,7,native,cutoff-4,16,2.4280946254730225,1.2171618436696008e-05,2632,-11.316390991210938,5.812845706939697,1.3134400844573975,21.257055282592773,0.38605019450187683,1.3862943649291992,0.5671702027320862,0.2500278055667877
count2-offset1,2,1,7,native,cutoff-4,16,3.6454358100891113,2.1300496882759035e-05,1724,-10.756759643554688,5.574520111083984,1.3317047357559204,21.415861129760742,0.38320401310920715,1.3862943649291992,0.4882833957672119,0.25002536177635193
count2-offset2,2,2,7,native,cutoff-4,16,2.3581113815307617,1.1848233953060117e-05,2516,-11.3433198928833,5.627425193786621,1.3379645347595215,20.169036865234375,0.3513880670070648,1.3862943649291992,0.504386842250824,0.2500249445438385
count2-offset3,2,3,7,native,cutoff-4,16,2.359844446182251,1.532759051769972e-05,2534,-11.085840225219727,5.94678258895874,1.337001085281372,19.08983039855957,0.3674829602241516,1.3862943649291992,0.520595133304596,0.25001242756843567
count4-offset0,4,0,7,native,cutoff-4,16,3.163727283477783,2.1226340322755277e-05,1680,-10.760246276855469,5.233689308166504,1.3365740776062012,21.707046508789062,0.3361583948135376,1.3862943649291992,0.8383675217628479,0.2500072121620178
count4-offset1,4,1,7,native,cutoff-4,16,4.902252674102783,5.700078691006638e-05,856,-9.772388458251953,4.890254974365234,1.3682304620742798,21.26016616821289,0.32797107100486755,1.3862943649291992,0.5006954669952393,0.25002580881118774
count4-offset2,4,2,7,native,cutoff-4,16,3.163727283477783,2.1226340322755277e-05,1680,-10.760246276855469,5.233689308166504,1.3365740776062012,21.707046508789062,0.3361583948135376,1.3862943649291992,0.8383675217628479,0.2500072121620178
count4-offset3,4,3,7,native,cutoff-4,16,4.902252674102783,5.700078691006638e-05,856,-9.772388458251953,4.890254497528076,1.3682304620742798,21.26016616821289,0.32797107100486755,1.3862943649291992,0.5006954669952393,0.25002580881118774
count8,8,0,7,native,cutoff-4,16,6.752495288848877,9.110716928262264e-05,310,-9.303384780883789,2.792598247528076,1.3585314750671387,27.52596664428711,0.3407299518585205,1.3862943649291992,1.1119012832641602,0.25001150369644165
count0,0,0,7,native,cutoff-5,32,-1.4907221794128418,1.396286620547471e-06,6573,-13.481693267822266,5.842337608337402,1.9569001197814941,13.720044136047363,0.2793545722961426,2.079441547393799,0.5212988257408142,0.1250043660402298
count1-offset0,1,0,7,native,cutoff-5,32,0.40045568346977234,9.998171663028188e-06,3322,-11.513097763061523,6.31544303894043,1.9655537605285645,14.197626113891602,0.2671300768852234,2.079441547393799,0.49779048562049866,0.1250198781490326
count1-offset1,1,1,7,native,cutoff-5,32,0.08413901925086975,6.480792762886267e-06,4004,-11.946660995483398,6.320475101470947,1.9633138179779053,13.579110145568848,0.20564840734004974,2.079441547393799,0.5044346451759338,0.12500880658626556
count1-offset2,1,2,7,native,cutoff-5,32,-0.7811775207519531,3.424979240662651e-06,4857,-12.58441162109375,5.943500518798828,1.9493181705474854,13.637801170349121,0.23768576979637146,2.079441785812378,0.5056300163269043,0.12501387298107147
count1-offset3,1,3,7,native,cutoff-5,32,-0.43170174956321716,5.212112228036858e-06,4613,-12.164520263671875,6.325068473815918,1.9733703136444092,12.409555435180664,0.26704806089401245,2.079441547393799,0.5014011263847351,0.1250092089176178
count2-offset0,2,0,7,native,cutoff-5,32,0.7035790681838989,1.5669271306251176e-05,2925,-11.063793182373047,6.5361409187316895,1.9588384628295898,14.142622947692871,0.27755188941955566,2.079441547393799,0.4832826256752014,0.12501738965511322
count2-offset1,2,1,7,native,cutoff-5,32,0.5007403492927551,9.527959264232777e-06,3477,-11.561270713806152,6.409951686859131,1.988915205001831,13.783260345458984,0.19635790586471558,2.079441547393799,0.4889366030693054,0.1250147819519043
count2-offset2,2,2,7,native,cutoff-5,32,0.00393328070640564,7.751015800749883e-06,3643,-11.767679214477539,6.146939277648926,1.9750676155090332,13.417222023010254,0.22445599734783173,2.079441785812378,0.49022814631462097,0.12501482665538788
count2-offset3,2,3,7,native,cutoff-5,32,-0.1700741946697235,7.074216682667611e-06,4119,-11.859046936035156,6.375515937805176,1.968356728553772,12.362083435058594,0.27813512086868286,2.079441547393799,0.5012615323066711,0.12500926852226257
count4-offset0,4,0,7,native,cutoff-5,32,1.856093406677246,4.333956530899741e-05,1574,-10.046401023864746,6.388674736022949,1.9871511459350586,14.870699882507324,0.22543267905712128,2.079441547393799,0.4783099591732025,0.1250048726797104
count4-offset1,4,1,7,native,cutoff-5,32,1.5418516397476196,2.653957562870346e-05,2185,-10.536847114562988,6.524910926818848,2.0288853645324707,13.768159866333008,0.1790008842945099,2.079441547393799,0.48115164041519165,0.12501496076583862
count4-offset2,4,2,7,native,cutoff-5,32,1.856093406677246,4.333956530899741e-05,1574,-10.046401023864746,6.388674736022949,1.9871511459350586,14.870699882507324,0.22543267905712128,2.079441547393799,0.4783099591732025,0.1250048726797104
count4-offset3,4,3,7,native,cutoff-5,32,1.5418516397476196,2.653957562870346e-05,2185,-10.536847114562988,6.524911403656006,2.0288853645324707,13.768159866333008,0.1790008842945099,2.079441547393799,0.48115164041519165,0.12501496076583862
count8,8,0,7,native,cutoff-5,32,4.191732406616211,0.00010386671056039631,638,-9.172298431396484,5.322431564331055,2.0190322399139404,19.31545639038086,0.17890915274620056,2.079441547393799,0.500463604927063,0.1250057965517044
count0,0,0,7,native,full,-1,-1.4907221794128418,1.396286620547471e-06,6573,-13.481693267822266,5.842337608337402,,,,,,
count1-offset0,1,0,7,native,full,-1,0.40045568346977234,9.998171663028188e-06,3322,-11.513097763061523,6.31544303894043,,,,,,
count1-offset1,1,1,7,native,full,-1,0.08413901925086975,6.480792762886267e-06,4004,-11.946660995483398,6.320475101470947,,,,,,
count1-offset2,1,2,7,native,full,-1,-0.7811775207519531,3.424979240662651e-06,4857,-12.58441162109375,5.943500518798828,,,,,,
count1-offset3,1,3,7,native,full,-1,-0.43170174956321716,5.212112228036858e-06,4613,-12.164520263671875,6.325068473815918,,,,,,
count2-offset0,2,0,7,native,full,-1,0.7035790681838989,1.5669271306251176e-05,2925,-11.063793182373047,6.5361409187316895,,,,,,
count2-offset1,2,1,7,native,full,-1,0.5007403492927551,9.527959264232777e-06,3477,-11.561270713806152,6.409951686859131,,,,,,
count2-offset2,2,2,7,native,full,-1,0.00393328070640564,7.751015800749883e-06,3643,-11.767679214477539,6.146939277648926,,,,,,
count2-offset3,2,3,7,native,full,-1,-0.1700741946697235,7.074216682667611e-06,4119,-11.859046936035156,6.375515937805176,,,,,,
count4-offset0,4,0,7,native,full,-1,1.856093406677246,4.333956530899741e-05,1574,-10.046401023864746,6.388674736022949,,,,,,
count4-offset1,4,1,7,native,full,-1,1.5418516397476196,2.653957562870346e-05,2185,-10.536847114562988,6.524910926818848,,,,,,
count4-offset2,4,2,7,native,full,-1,1.856093406677246,4.333956530899741e-05,1574,-10.046401023864746,6.388674736022949,,,,,,
count4-offset3,4,3,7,native,full,-1,1.5418516397476196,2.653957562870346e-05,2185,-10.536847114562988,6.524911403656006,,,,,,
count8,8,0,7,native,full,-1,4.191732406616211,0.00010386671056039631,638,-9.172298431396484,5.322431564331055,,,,,,
count0,0,0,7,mean,cutoff-0,1,1.466301441192627,5.585921826423146e-06,7461,-12.095254898071289,6.754536151885986,-0.0,20.868484497070312,1.0,-0.0,0.5027754306793213,1.0
count1-offset0,1,0,7,mean,cutoff-0,1,1.7916678190231323,6.900907010276569e-06,6514,-11.883851051330566,6.69923210144043,-0.0,21.60783576965332,1.0,-0.0,0.5887918472290039,1.0
count1-offset1,1,1,7,mean,cutoff-0,1,2.179591417312622,1.022646847559372e-05,5611,-11.490521430969238,6.864734172821045,-0.0,21.06707763671875,1.0,-0.0,0.5785680413246155,1.0
count1-offset2,1,2,7,mean,cutoff-0,1,2.3094468116760254,1.4470424503087997e-05,4910,-11.143390655517578,7.080752372741699,-0.0,20.273452758789062,1.0,-0.0,0.5784709453582764,1.0
count1-offset3,1,3,7,mean,cutoff-0,1,1.9483907222747803,1.3278890946821775e-05,5365,-11.229321479797363,7.150757789611816,-0.0,19.910003662109375,1.0,-0.0,0.5630584955215454,1.0
count2-offset0,2,0,7,mean,cutoff-0,1,2.331653118133545,1.4502155863738153e-05,4761,-11.141199111938477,6.954960823059082,-0.0,21.036109924316406,1.0,-0.0,0.6901425123214722,1.0
count2-offset1,2,1,7,mean,cutoff-0,1,2.495072841644287,1.5103463738341816e-05,4598,-11.10057258605957,6.907315254211426,-0.0,20.950927734375,1.0,-0.0,0.672641932964325,1.0
count2-offset2,2,2,7,mean,cutoff-0,1,2.744917869567871,2.162184682674706e-05,3898,-10.74178409576416,7.143905162811279,-0.0,20.13675308227539,1.0,-0.0,0.6727222800254822,1.0
count2-offset3,2,3,7,mean,cutoff-0,1,2.446147918701172,2.2565525796380825e-05,3984,-10.699064254760742,7.231176376342773,-0.0,19.7403507232666,1.0,-0.0,0.5703701376914978,1.0
count4-offset0,4,0,7,mean,cutoff-0,1,3.0762124061584473,3.6676417948910967e-05,2654,-10.213340759277344,6.984136581420898,-0.0,21.026416778564453,1.0,-0.0,0.9359029531478882,1.0
count4-offset1,4,1,7,mean,cutoff-0,1,3.176239490509033,3.9400492823915556e-05,2508,-10.141693115234375,6.783497333526611,-0.0,20.415283203125,1.0,-0.0,0.8043016791343689,1.0
count4-offset2,4,2,7,mean,cutoff-0,1,3.0762124061584473,3.6676417948910967e-05,2654,-10.213340759277344,6.984136581420898,-0.0,21.026416778564453,1.0,-0.0,0.9359029531478882,1.0
count4-offset3,4,3,7,mean,cutoff-0,1,3.176239490509033,3.940048918593675e-05,2508,-10.141693115234375,6.783496856689453,-0.0,20.415283203125,1.0,-0.0,0.8043016791343689,1.0
count8,8,0,7,mean,cutoff-0,1,3.7109594345092773,3.2795964216347784e-05,2108,-10.325172424316406,5.741796016693115,-0.0,22.88003158569336,1.0,-0.0,1.0794874429702759,1.0
count0,0,0,7,mean,cutoff-1,2,0.9088264107704163,3.787867399296374e-06,8843,-12.48370361328125,6.631813049316406,2.7631020735330303e-11,19.64685821533203,1.0,2.7631020735330303e-11,0.45495203137397766,1.0
count1-offset0,1,0,7,mean,cutoff-1,2,0.8773688673973083,6.8947529143770225e-06,6736,-11.884742736816406,6.627954959869385,2.7631020735330303e-11,20.078983306884766,1.0,2.7631020735330303e-11,0.5099777579307556,1.0
count1-offset1,1,1,7,mean,cutoff-1,2,0.7993945479393005,5.857654286955949e-06,7559,-12.047755241394043,6.577823638916016,2.7631020735330303e-11,19.390817642211914,1.0,2.7631020735330303e-11,0.5019433498382568,1.0
count1-offset2,1,2,7,mean,cutoff-1,2,1.5794992446899414,9.34196577873081e-06,6179,-11.580985069274902,6.872493743896484,2.7631020735330303e-11,18.842933654785156,1.0,2.7631020735330303e-11,0.5024248361587524,1.0
count1-offset3,1,3,7,mean,cutoff-1,2,1.3868324756622314,8.818539754429366e-06,6571,-11.638646125793457,6.912016868591309,2.7631020735330303e-11,18.622364044189453,1.0,2.7631020735330303e-11,0.4893406629562378,1.0
count2-offset0,2,0,7,mean,cutoff-1,2,1.0449031591415405,1.1492378689581528e-05,5729,-11.373815536499023,6.936666965484619,2.7631020735330303e-11,19.23689842224121,1.0,2.7631020735330303e-11,0.6136633157730103,1.0
count2-offset1,2,1,7,mean,cutoff-1,2,0.76472407579422,5.786300334875705e-06,8096,-12.060011863708496,6.753034591674805,2.7631020735330303e-11,19.33915138244629,1.0,2.7631020735330303e-11,0.5943329334259033,1.0
count2-offset2,2,2,7,mean,cutoff-1,2,1.699552297592163,1.0061602552013937e-05,5911,-11.506773948669434,6.734917640686035,2.7631020735330303e-11,18.70231056213379,1.0,2.7631020735330303e-11,0.59588623046875,1.0
count2-offset3,2,3,7,mean,cutoff-1,2,1.6347671747207642,1.3141313502273988e-05,5478,-11.239736557006836,6.988059043884277,2.7631020735330303e-11,18.269941329956055,1.0,2.7631020735330303e-11,0.4949509799480438,1.0
count4-offset0,4,0,7,mean,cutoff-1,2,1.1168628931045532,1.3473553735821042e-05,5130,-11.214768409729004,7.029934406280518,2.7631020735330303e-11,19.407438278198242,1.0,2.7631020735330303e-11,0.9277090430259705,1.0
count4-offset1,4,1,7,mean,cutoff-1,2,1.51987886428833,1.9423307094257325e-05,4432,-10.849018096923828,7.185943603515625,2.7631020735330303e-11,18.82999038696289,1.0,2.7631020735330303e-11,0.7455871105194092,1.0
count4-offset2,4,2,7,mean,cutoff-1,2,1.1168628931045532,1.3473553735821042e-05,5130,-11.214768409729004,7.029934883117676,2.7631020735330303e-11,19.407438278198242,1.0,2.7631020735330303e-11,0.9277090430259705,1.0
count4-offset3,4,3,7,mean,cutoff-1,2,1.51987886428833,1.9423307094257325e-05,4432,-10.849018096923828,7.185943126678467,2.7631020735330303e-11,18.82999038696289,1.0,2.7631020735330303e-11,0.7455871105194092,1.0
count8,8,0,7,mean,cutoff-1,2,2.3580307960510254,3.832720540231094e-05,1938,-10.1693115234375,5.8362836837768555,2.7631020735330303e-11,22.029661178588867,1.0,2.7631020735330303e-11,1.0858145952224731,1.0
count0,0,0,7,mean,cutoff-2,4,1.3890551328659058,8.687710760568734e-06,4705,-11.653592109680176,6.626171112060547,8.289306047126743e-11,18.49007797241211,1.0,8.289306047126743e-11,0.5139580965042114,1.0
count1-offset0,1,0,7,mean,cutoff-2,4,1.7333848476409912,2.2641341274720617e-05,2746,-10.695710182189941,6.522592544555664,8.289306047126743e-11,19.0580997467041,1.0,8.289306047126743e-11,0.3796527683734894,1.0
count1-offset1,1,1,7,mean,cutoff-2,4,1.9585134983062744,1.4252371329348534e-05,3005,-11.158573150634766,5.775897026062012,8.289306047126743e-11,18.931148529052734,1.0,8.289306047126743e-11,0.40762457251548767,1.0
count1-offset2,1,2,7,mean,cutoff-2,4,2.387327194213867,2.503598625480663e-05,2721,-10.595170974731445,6.6015214920043945,8.289306047126743e-11,17.723474502563477,1.0,8.289306047126743e-11,0.4011698067188263,1.0
count1-offset3,1,3,7,mean,cutoff-2,4,1.3343794345855713,1.2122884072596207e-05,4207,-11.320404052734375,6.695870876312256,8.289306047126743e-11,17.788089752197266,1.0,8.289306047126743e-11,0.40462052822113037,1.0
count2-offset0,2,0,7,mean,cutoff-2,4,1.7417545318603516,4.77958055853378e-05,1779,-9.948524475097656,6.5872802734375,8.289306047126743e-11,17.899978637695312,1.0,8.289306047126743e-11,0.35893434286117554,1.0
count2-offset1,2,1,7,mean,cutoff-2,4,1.886453628540039,1.8477901903679594e-05,2494,-10.898916244506836,5.634427070617676,8.289306047126743e-11,18.552003860473633,1.0,8.289306047126743e-11,0.3575207591056824,1.0
count2-offset2,2,2,7,mean,cutoff-2,4,2.237147092819214,3.0068047635722905e-05,2343,-10.412017822265625,6.416993141174316,8.289306047126743e-11,17.526588439941406,1.0,8.289306047126743e-11,0.35914838314056396,1.0
count2-offset3,2,3,7,mean,cutoff-2,4,1.612431526184082,1.971514939214103e-05,3391,-10.83410358428955,6.799108982086182,8.289306047126743e-11,17.579715728759766,1.0,8.289306047126743e-11,0.39855608344078064,1.0
