case,count,offset,protocol_depth,channel,merge,group,gradient
count0,0,0,6,extra,4,7,0.0
count1-offset0,1,0,6,extra,0,0,-5.921731826674659e-06
count1-offset0,1,0,6,extra,0,1,3.333385393489152e-06
count1-offset0,1,0,6,extra,0,2,-2.099735866067931e-05
count1-offset0,1,0,6,extra,0,3,-1.4584574273612816e-05
count1-offset0,1,0,6,extra,0,4,-2.2731866920366883e-05
count1-offset0,1,0,6,extra,0,5,-7.01354474585969e-06
count1-offset0,1,0,6,extra,0,6,6.948012014618143e-07
count1-offset0,1,0,6,extra,0,7,-5.376110493671149e-06
count1-offset0,1,0,6,extra,1,0,3.4016245535894996e-06
count1-offset0,1,0,6,extra,1,1,7.203357199614402e-06
count1-offset0,1,0,6,extra,1,2,9.091494575841352e-06
count1-offset0,1,0,6,extra,1,3,8.250339305959642e-06
count1-offset0,1,0,6,extra,1,4,6.741106517438311e-06
count1-offset0,1,0,6,extra,1,5,1.1549653208930977e-05
count1-offset0,1,0,6,extra,1,6,9.289869922213256e-06
count1-offset0,1,0,6,extra,1,7,4.635587629309157e-06
count1-offset0,1,0,6,extra,2,0,0.0
count1-offset0,1,0,6,extra,2,1,0.0
count1-offset0,1,0,6,extra,2,2,0.0
count1-offset0,1,0,6,extra,2,3,0.0
count1-offset0,1,0,6,extra,2,4,0.0
count1-offset0,1,0,6,extra,2,5,0.0
count1-offset0,1,0,6,extra,2,6,0.0
count1-offset0,1,0,6,extra,2,7,0.0
count1-offset0,1,0,6,extra,3,0,0.0
count1-offset0,1,0,6,extra,3,1,0.0
count1-offset0,1,0,6,extra,3,2,0.0
count1-offset0,1,0,6,extra,3,3,0.0
count1-offset0,1,0,6,extra,3,4,0.0
count1-offset0,1,0,6,extra,3,5,0.0
count1-offset0,1,0,6,extra,3,6,0.0
count1-offset0,1,0,6,extra,3,7,0.0
count1-offset0,1,0,6,extra,4,0,0.0
count1-offset0,1,0,6,extra,4,1,0.0
count1-offset0,1,0,6,extra,4,2,0.0
count1-offset0,1,0,6,extra,4,3,0.0
count1-offset0,1,0,6,extra,4,4,0.0
count1-offset0,1,0,6,extra,4,5,0.0
count1-offset0,1,0,6,extra,4,6,0.0
count1-offset0,1,0,6,extra,4,7,0.0
count1-offset1,1,1,6,extra,0,0,-7.526787521783262e-05
count1-offset1,1,1,6,extra,0,1,-3.35590957547538e-05
count1-offset1,1,1,6,extra,0,2,-8.729840919841081e-05
count1-offset1,1,1,6,extra,0,3,-8.484994759783149e-05
count1-offset1,1,1,6,extra,0,4,-9.770659380592406e-05
count1-offset1,1,1,6,extra,0,5,-6.879340071463957e-05
count1-offset1,1,1,6,extra,0,6,-6.472343375207856e-05
count1-offset1,1,1,6,extra,0,7,-6.566190859302878e-05
count1-offset1,1,1,6,extra,1,0,4.5058644900564104e-05
count1-offset1,1,1,6,extra,1,1,1.9636987417470664e-05
count1-offset1,1,1,6,extra,1,2,5.103954754304141e-05
count1-offset1,1,1,6,extra,1,3,4.575319690047763e-05
count1-offset1,1,1,6,extra,1,4,4.405871732160449e-05
count1-offset1,1,1,6,extra,1,5,3.668427234515548e-05
count1-offset1,1,1,6,extra,1,6,3.549524990376085e-05
count1-offset1,1,1,6,extra,1,7,3.4505406802054495e-05
count1-offset1,1,1,6,extra,2,0,0.0
count1-offset1,1,1,6,extra,2,1,0.0
count1-offset1,1,1,6,extra,2,2,0.0
count1-offset1,1,1,6,extra,2,3,0.0
count1-offset1,1,1,6,extra,2,4,0.0
count1-offset1,1,1,6,extra,2,5,0.0
count1-offset1,1,1,6,extra,2,6,0.0
count1-offset1,1,1,6,extra,2,7,0.0
count1-offset1,1,1,6,extra,3,0,0.0
count1-offset1,1,1,6,extra,3,1,0.0
count1-offset1,1,1,6,extra,3,2,0.0
count1-offset1,1,1,6,extra,3,3,0.0
count1-offset1,1,1,6,extra,3,4,0.0
count1-offset1,1,1,6,extra,3,5,0.0
count1-offset1,1,1,6,extra,3,6,0.0
count1-offset1,1,1,6,extra,3,7,0.0
count1-offset1,1,1,6,extra,4,0,0.0
count1-offset1,1,1,6,extra,4,1,0.0
count1-offset1,1,1,6,extra,4,2,0.0
count1-offset1,1,1,6,extra,4,3,0.0
count1-offset1,1,1,6,extra,4,4,0.0
count1-offset1,1,1,6,extra,4,5,0.0
count1-offset1,1,1,6,extra,4,6,0.0
count1-offset1,1,1,6,extra,4,7,0.0
count1-offset2,1,2,6,extra,0,0,-6.842786388006061e-05
count1-offset2,1,2,6,extra,0,1,-2.8573460440384224e-05
count1-offset2,1,2,6,extra,0,2,-7.99924528109841e-05
count1-offset2,1,2,6,extra,0,3,-7.703294977545738e-05
count1-offset2,1,2,6,extra,0,4,-8.865105337463319e-05
count1-offset2,1,2,6,extra,0,5,-6.238107744138688e-05
count1-offset2,1,2,6,extra,0,6,-5.894847708987072e-05
count1-offset2,1,2,6,extra,0,7,-5.969434278085828e-05
count1-offset2,1,2,6,extra,1,0,4.1691768274176866e-05
count1-offset2,1,2,6,extra,1,1,1.720659201964736e-05
count1-offset2,1,2,6,extra,1,2,4.7510897275060415e-05
count1-offset2,1,2,6,extra,1,3,4.231748607708141e-05
count1-offset2,1,2,6,extra,1,4,4.0266655560117215e-05
count1-offset2,1,2,6,extra,1,5,3.368158286320977e-05
count1-offset2,1,2,6,extra,1,6,3.307009319541976e-05
count1-offset2,1,2,6,extra,1,7,3.2109091989696026e-05
count1-offset2,1,2,6,extra,2,0,0.0
count1-offset2,1,2,6,extra,2,1,0.0
count1-offset2,1,2,6,extra,2,2,0.0
count1-offset2,1,2,6,extra,2,3,0.0
count1-offset2,1,2,6,extra,2,4,0.0
count1-offset2,1,2,6,extra,2,5,0.0
count1-offset2,1,2,6,extra,2,6,0.0
count1-offset2,1,2,6,extra,2,7,0.0
count1-offset2,1,2,6,extra,3,0,0.0
count1-offset2,1,2,6,extra,3,1,0.0
count1-offset2,1,2,6,extra,3,2,0.0
count1-offset2,1,2,6,extra,3,3,0.0
count1-offset2,1,2,6,extra,3,4,0.0
count1-offset2,1,2,6,extra,3,5,0.0
count1-offset2,1,2,6,extra,3,6,0.0
count1-offset2,1,2,6,extra,3,7,0.0
count1-offset2,1,2,6,extra,4,0,0.0
count1-offset2,1,2,6,extra,4,1,0.0
count1-offset2,1,2,6,extra,4,2,0.0
count1-offset2,1,2,6,extra,4,3,0.0
count1-offset2,1,2,6,extra,4,4,0.0
count1-offset2,1,2,6,extra,4,5,0.0
count1-offset2,1,2,6,extra,4,6,0.0
count1-offset2,1,2,6,extra,4,7,0.0
count1-offset3,1,3,6,extra,0,0,0.00010688384645618498
count1-offset3,1,3,6,extra,0,1,8.11824356787838e-05
count1-offset3,1,3,6,extra,0,2,0.00010793554974952713
count1-offset3,1,3,6,extra,0,3,0.0001313380489591509
count1-offset3,1,3,6,extra,0,4,0.00014117732644081116
count1-offset3,1,3,6,extra,0,5,0.0001016016467474401
count1-offset3,1,3,6,extra,0,6,8.482453995384276e-05
count1-offset3,1,3,6,extra,0,7,0.00011313878349028528
count1-offset3,1,3,6,extra,1,0,-6.351835327222943e-05
count1-offset3,1,3,6,extra,1,1,-2.2973546947469003e-05
count1-offset3,1,3,6,extra,1,2,-6.074616976547986e-05
count1-offset3,1,3,6,extra,1,3,-4.656794044421986e-05
count1-offset3,1,3,6,extra,1,4,-6.183309596963227e-05
count1-offset3,1,3,6,extra,1,5,-4.139209340792149e-05
count1-offset3,1,3,6,extra,1,6,-4.205502773402259e-05
count1-offset3,1,3,6,extra,1,7,-4.089696813025512e-05
count1-offset3,1,3,6,extra,2,0,0.0
count1-offset3,1,3,6,extra,2,1,0.0
count1-offset3,1,3,6,extra,2,2,0.0
count1-offset3,1,3,6,extra,2,3,0.0
count1-offset3,1,3,6,extra,2,4,0.0
count1-offset3,1,3,6,extra,2,5,0.0
count1-offset3,1,3,6,extra,2,6,0.0
count1-offset3,1,3,6,extra,2,7,0.0
count1-offset3,1,3,6,extra,3,0,0.0
count1-offset3,1,3,6,extra,3,1,0.0
count1-offset3,1,3,6,extra,3,2,0.0
count1-offset3,1,3,6,extra,3,3,0.0
count1-offset3,1,3,6,extra,3,4,0.0
count1-offset3,1,3,6,extra,3,5,0.0
count1-offset3,1,3,6,extra,3,6,0.0
count1-offset3,1,3,6,extra,3,7,0.0
count1-offset3,1,3,6,extra,4,0,0.0
count1-offset3,1,3,6,extra,4,1,0.0
count1-offset3,1,3,6,extra,4,2,0.0
count1-offset3,1,3,6,extra,4,3,0.0
count1-offset3,1,3,6,extra,4,4,0.0
count1-offset3,1,3,6,extra,4,5,0.0
count1-offset3,1,3,6,extra,4,6,0.0
count1-offset3,1,3,6,extra,4,7,0.0
count2-offset0,2,0,6,extra,0,0,0.00010316080442862585
count2-offset0,2,0,6,extra,0,1,8.674061973579228e-05
count2-offset0,2,0,6,extra,0,2,0.0001087357013602741
count2-offset0,2,0,6,extra,0,3,0.0001315049739787355
count2-offset0,2,0,6,extra,0,4,0.00013124794350005686
count2-offset0,2,0,6,extra,0,5,0.00010045581439044327
count2-offset0,2,0,6,extra,0,6,8.320042979903519e-05
count2-offset0,2,0,6,extra,0,7,0.00010701079736463726
count2-offset0,2,0,6,extra,1,0,-8.684417844051495e-05
count2-offset0,2,0,6,extra,1,1,-3.6208206438459456e-05
count2-offset0,2,0,6,extra,1,2,-8.5010367911309e-05
count2-offset0,2,0,6,extra,1,3,-6.753726484021172e-05
count2-offset0,2,0,6,extra,1,4,-8.930280455388129e-05
count2-offset0,2,0,6,extra,1,5,-6.055343692423776e-05
count2-offset0,2,0,6,extra,1,6,-6.336042133625597e-05
count2-offset0,2,0,6,extra,1,7,-6.023331661708653e-05
count2-offset0,2,0,6,extra,2,0,0.0
count2-offset0,2,0,6,extra,2,1,0.0
count2-offset0,2,0,6,extra,2,2,0.0
count2-offset0,2,0,6,extra,2,3,0.0
count2-offset0,2,0,6,extra,2,4,0.0
count2-offset0,2,0,6,extra,2,5,0.0
count2-offset0,2,0,6,extra,2,6,0.0
count2-offset0,2,0,6,extra,2,7,0.0
count2-offset0,2,0,6,extra,3,0,0.0
count2-offset0,2,0,6,extra,3,1,0.0
count2-offset0,2,0,6,extra,3,2,0.0
count2-offset0,2,0,6,extra,3,3,0.0
count2-offset0,2,0,6,extra,3,4,0.0
count2-offset0,2,0,6,extra,3,5,0.0
count2-offset0,2,0,6,extra,3,6,0.0
count2-offset0,2,0,6,extra,3,7,0.0
count2-offset0,2,0,6,extra,4,0,0.0
count2-offset0,2,0,6,extra,4,1,0.0
count2-offset0,2,0,6,extra,4,2,0.0
count2-offset0,2,0,6,extra,4,3,0.0
count2-offset0,2,0,6,extra,4,4,0.0
count2-offset0,2,0,6,extra,4,5,0.0
count2-offset0,2,0,6,extra,4,6,0.0
count2-offset0,2,0,6,extra,4,7,0.0
count2-offset1,2,1,6,extra,0,0,8.1165298979613e-06
count2-offset1,2,1,6,extra,0,1,1.2392923963489011e-05
count2-offset1,2,1,6,extra,0,2,6.989816938585136e-06
count2-offset1,2,1,6,extra,0,3,1.3201517504057847e-05
count2-offset1,2,1,6,extra,0,4,8.101011189864948e-06
count2-offset1,2,1,6,extra,0,5,8.971892384579405e-06
count2-offset1,2,1,6,extra,0,6,5.429278644442093e-06
count2-offset1,2,1,6,extra,0,7,1.113920097850496e-05
count2-offset1,2,1,6,extra,1,0,-5.114907708048122e-06
count2-offset1,2,1,6,extra,1,1,-2.5047843337233644e-06
count2-offset1,2,1,6,extra,1,2,-2.688380163817783e-06
count2-offset1,2,1,6,extra,1,3,-3.5906161883758614e-06
count2-offset1,2,1,6,extra,1,4,-4.049074959766585e-06
count2-offset1,2,1,6,extra,1,5,-2.6546458684606478e-06
count2-offset1,2,1,6,extra,1,6,-1.6272172160824994e-06
count2-offset1,2,1,6,extra,1,7,-2.498597496014554e-06
count2-offset1,2,1,6,extra,2,0,0.0
count2-offset1,2,1,6,extra,2,1,0.0
count2-offset1,2,1,6,extra,2,2,0.0
count2-offset1,2,1,6,extra,2,3,0.0
count2-offset1,2,1,6,extra,2,4,0.0
count2-offset1,2,1,6,extra,2,5,0.0
count2-offset1,2,1,6,extra,2,6,0.0
count2-offset1,2,1,6,extra,2,7,0.0
count2-offset1,2,1,6,extra,3,0,0.0
count2-offset1,2,1,6,extra,3,1,0.0
count2-offset1,2,1,6,extra,3,2,0.0
count2-offset1,2,1,6,extra,3,3,0.0
count2-offset1,2,1,6,extra,3,4,0.0
count2-offset1,2,1,6,extra,3,5,0.0
count2-offset1,2,1,6,extra,3,6,0.0
count2-offset1,2,1,6,extra,3,7,0.0
count2-offset1,2,1,6,extra,4,0,0.0
count2-offset1,2,1,6,extra,4,1,0.0
count2-offset1,2,1,6,extra,4,2,0.0
count2-offset1,2,1,6,extra,4,3,0.0
count2-offset1,2,1,6,extra,4,4,0.0
count2-offset1,2,1,6,extra,4,5,0.0
count2-offset1,2,1,6,extra,4,6,0.0
count2-offset1,2,1,6,extra,4,7,0.0
count2-offset2,2,2,6,extra,0,0,1.008765320875682e-05
count2-offset2,2,2,6,extra,0,1,1.3594307347375434e-05
count2-offset2,2,2,6,extra,0,2,8.220218660426326e-06
count2-offset2,2,2,6,extra,0,3,1.5031761904538143e-05
count2-offset2,2,2,6,extra,0,4,1.0107366506417748e-05
count2-offset2,2,2,6,extra,0,5,1.0214270332653541e-05
count2-offset2,2,2,6,extra,0,6,6.6044435698131565e-06
count2-offset2,2,2,6,extra,0,7,1.249927663593553e-05
count2-offset2,2,2,6,extra,1,0,-6.47233491690713e-06
count2-offset2,2,2,6,extra,1,1,-3.323704731883481e-06
count2-offset2,2,2,6,extra,1,2,-3.515297294143238e-06
count2-offset2,2,2,6,extra,1,3,-4.555998202704359e-06
count2-offset2,2,2,6,extra,1,4,-4.948431978846202e-06
count2-offset2,2,2,6,extra,1,5,-3.723464033100754e-06
count2-offset2,2,2,6,extra,1,6,-2.3794900698703714e-06
count2-offset2,2,2,6,extra,1,7,-3.327670128783211e-06
count2-offset2,2,2,6,extra,2,0,0.0
count2-offset2,2,2,6,extra,2,1,0.0
count2-offset2,2,2,6,extra,2,2,0.0
count2-offset2,2,2,6,extra,2,3,0.0
count2-offset2,2,2,6,extra,2,4,0.0
count2-offset2,2,2,6,extra,2,5,0.0
count2-offset2,2,2,6,extra,2,6,0.0
count2-offset2,2,2,6,extra,2,7,0.0
count2-offset2,2,2,6,extra,3,0,0.0
count2-offset2,2,2,6,extra,3,1,0.0
count2-offset2,2,2,6,extra,3,2,0.0
count2-offset2,2,2,6,extra,3,3,0.0
count2-offset2,2,2,6,extra,3,4,0.0
count2-offset2,2,2,6,extra,3,5,0.0
count2-offset2,2,2,6,extra,3,6,0.0
count2-offset2,2,2,6,extra,3,7,0.0
count2-offset2,2,2,6,extra,4,0,0.0
count2-offset2,2,2,6,extra,4,1,0.0
count2-offset2,2,2,6,extra,4,2,0.0
count2-offset2,2,2,6,extra,4,3,0.0
count2-offset2,2,2,6,extra,4,4,0.0
count2-offset2,2,2,6,extra,4,5,0.0
count2-offset2,2,2,6,extra,4,6,0.0
count2-offset2,2,2,6,extra,4,7,0.0
count2-offset3,2,3,6,extra,0,0,0.00011664535122690722
count2-offset3,2,3,6,extra,0,1,8.552722283639014e-05
count2-offset3,2,3,6,extra,0,2,0.00011829448339994997
count2-offset3,2,3,6,extra,0,3,0.0001385733048664406
count2-offset3,2,3,6,extra,0,4,0.00015216818428598344
count2-offset3,2,3,6,extra,0,5,0.00011000900849467143
count2-offset3,2,3,6,extra,0,6,9.53134658630006e-05
count2-offset3,2,3,6,extra,0,7,0.00012012549996143207
count2-offset3,2,3,6,extra,1,0,-6.881874287500978e-05
count2-offset3,2,3,6,extra,1,1,-2.8528096663649194e-05
count2-offset3,2,3,6,extra,1,2,-6.771180051146075e-05
count2-offset3,2,3,6,extra,1,3,-5.4138356063049287e-05
count2-offset3,2,3,6,extra,1,4,-6.983381899772212e-05
count2-offset3,2,3,6,extra,1,5,-4.8694262659410015e-05
count2-offset3,2,3,6,extra,1,6,-4.891051503363997e-05
count2-offset3,2,3,6,extra,1,7,-4.6981629566289485e-05
count2-offset3,2,3,6,extra,2,0,0.0
count2-offset3,2,3,6,extra,2,1,0.0
count2-offset3,2,3,6,extra,2,2,0.0
count2-offset3,2,3,6,extra,2,3,0.0
count2-offset3,2,3,6,extra,2,4,0.0
count2-offset3,2,3,6,extra,2,5,0.0
count2-offset3,2,3,6,extra,2,6,0.0
count2-offset3,2,3,6,extra,2,7,0.0
count2-offset3,2,3,6,extra,3,0,0.0
count2-offset3,2,3,6,extra,3,1,0.0
count2-offset3,2,3,6,extra,3,2,0.0
count2-offset3,2,3,6,extra,3,3,0.0
count2-offset3,2,3,6,extra,3,4,0.0
count2-offset3,2,3,6,extra,3,5,0.0
count2-offset3,2,3,6,extra,3,6,0.0
count2-offset3,2,3,6,extra,3,7,0.0
count2-offset3,2,3,6,extra,4,0,0.0
count2-offset3,2,3,6,extra,4,1,0.0
count2-offset3,2,3,6,extra,4,2,0.0
count2-offset3,2,3,6,extra,4,3,0.0
count2-offset3,2,3,6,extra,4,4,0.0
count2-offset3,2,3,6,extra,4,5,0.0
count2-offset3,2,3,6,extra,4,6,0.0
count2-offset3,2,3,6,extra,4,7,0.0
count4-offset0,4,0,6,extra,0,0,-1.2708292160823476e-06
count4-offset0,4,0,6,extra,0,1,7.813683623680845e-06
count4-offset0,4,0,6,extra,0,2,-2.8641802600759547e-06
count4-offset0,4,0,6,extra,0,3,2.738343482633354e-06
count4-offset0,4,0,6,extra,0,4,-5.477345894178143e-06
count4-offset0,4,0,6,extra,0,5,4.5006675009062747e-07
count4-offset0,4,0,6,extra,0,6,-4.660872946260497e-06
count4-offset0,4,0,6,extra,0,7,2.259104348922847e-06
count4-offset0,4,0,6,extra,1,0,-8.546890967409126e-06
count4-offset0,4,0,6,extra,1,1,-2.3460261218133382e-06
count4-offset0,4,0,6,extra,1,2,-5.572403551923344e-06
count4-offset0,4,0,6,extra,1,3,-4.7718981477373745e-06
count4-offset0,4,0,6,extra,1,4,-5.754798621637747e-06
count4-offset0,4,0,6,extra,1,5,-2.6062912183988374e-06
count4-offset0,4,0,6,extra,1,6,-4.5194228732725605e-06
count4-offset0,4,0,6,extra,1,7,-2.7828214115288574e-06
count4-offset0,4,0,6,extra,2,0,0.0
count4-offset0,4,0,6,extra,2,1,0.0
count4-offset0,4,0,6,extra,2,2,0.0
count4-offset0,4,0,6,extra,2,3,0.0
count4-offset0,4,0,6,extra,2,4,0.0
count4-offset0,4,0,6,extra,2,5,0.0
count4-offset0,4,0,6,extra,2,6,0.0
count4-offset0,4,0,6,extra,2,7,0.0
count4-offset0,4,0,6,extra,3,0,0.0
count4-offset0,4,0,6,extra,3,1,0.0
count4-offset0,4,0,6,extra,3,2,0.0
count4-offset0,4,0,6,extra,3,3,0.0
count4-offset0,4,0,6,extra,3,4,0.0
count4-offset0,4,0,6,extra,3,5,0.0
count4-offset0,4,0,6,extra,3,6,0.0
count4-offset0,4,0,6,extra,3,7,0.0
count4-offset0,4,0,6,extra,4,0,0.0
count4-offset0,4,0,6,extra,4,1,0.0
count4-offset0,4,0,6,extra,4,2,0.0
count4-offset0,4,0,6,extra,4,3,0.0
count4-offset0,4,0,6,extra,4,4,0.0
count4-offset0,4,0,6,extra,4,5,0.0
count4-offset0,4,0,6,extra,4,6,0.0
count4-offset0,4,0,6,extra,4,7,0.0
count4-offset1,4,1,6,extra,0,0,1.2240362593729515e-05
count4-offset1,4,1,6,extra,0,1,1.2774361493939068e-05
count4-offset1,4,1,6,extra,0,2,1.0736490366980433e-05
count4-offset1,4,1,6,extra,0,3,1.5776178770465776e-05
count4-offset1,4,1,6,extra,0,4,1.2957842045580037e-05
count4-offset1,4,1,6,extra,0,5,1.1299067409709096e-05
count4-offset1,4,1,6,extra,0,6,9.153671271633357e-06
count4-offset1,4,1,6,extra,0,7,1.3371358363656327e-05
count4-offset1,4,1,6,extra,1,0,-4.072835963597754e-06
count4-offset1,4,1,6,extra,1,1,-1.6791511825431371e-06
count4-offset1,4,1,6,extra,1,2,-1.2965571158929379e-06
count4-offset1,4,1,6,extra,1,3,-2.071106337098172e-06
count4-offset1,4,1,6,extra,1,4,-1.4586142924599699e-06
count4-offset1,4,1,6,extra,1,5,-1.7599255670575076e-06
count4-offset1,4,1,6,extra,1,6,-3.1399179079016903e-07
count4-offset1,4,1,6,extra,1,7,-1.307126012761728e-06
count4-offset1,4,1,6,extra,2,0,0.0
count4-offset1,4,1,6,extra,2,1,0.0
count4-offset1,4,1,6,extra,2,2,0.0
count4-offset1,4,1,6,extra,2,3,0.0
count4-offset1,4,1,6,extra,2,4,0.0
count4-offset1,4,1,6,extra,2,5,0.0
count4-offset1,4,1,6,extra,2,6,0.0
count4-offset1,4,1,6,extra,2,7,0.0
count4-offset1,4,1,6,extra,3,0,0.0
count4-offset1,4,1,6,extra,3,1,0.0
count4-offset1,4,1,6,extra,3,2,0.0
count4-offset1,4,1,6,extra,3,3,0.0
count4-offset1,4,1,6,extra,3,4,0.0
count4-offset1,4,1,6,extra,3,5,0.0
count4-offset1,4,1,6,extra,3,6,0.0
count4-offset1,4,1,6,extra,3,7,0.0
count4-offset1,4,1,6,extra,4,0,0.0
count4-offset1,4,1,6,extra,4,1,0.0
count4-offset1,4,1,6,extra,4,2,0.0
count4-offset1,4,1,6,extra,4,3,0.0
count4-offset1,4,1,6,extra,4,4,0.0
count4-offset1,4,1,6,extra,4,5,0.0
count4-offset1,4,1,6,extra,4,6,0.0
count4-offset1,4,1,6,extra,4,7,0.0
count4-offset2,4,2,6,extra,0,0,-1.2708292160823476e-06
count4-offset2,4,2,6,extra,0,1,7.813683623680845e-06
count4-offset2,4,2,6,extra,0,2,-2.8641802600759547e-06
count4-offset2,4,2,6,extra,0,3,2.738343482633354e-06
count4-offset2,4,2,6,extra,0,4,-5.477345894178143e-06
count4-offset2,4,2,6,extra,0,5,4.5006675009062747e-07
count4-offset2,4,2,6,extra,0,6,-4.660872946260497e-06
count4-offset2,4,2,6,extra,0,7,2.259104348922847e-06
count4-offset2,4,2,6,extra,1,0,-8.546890967409126e-06
count4-offset2,4,2,6,extra,1,1,-2.3460261218133382e-06
count4-offset2,4,2,6,extra,1,2,-5.572403551923344e-06
count4-offset2,4,2,6,extra,1,3,-4.7718981477373745e-06
count4-offset2,4,2,6,extra,1,4,-5.754798621637747e-06
count4-offset2,4,2,6,extra,1,5,-2.6062912183988374e-06
count4-offset2,4,2,6,extra,1,6,-4.5194228732725605e-06
count4-offset2,4,2,6,extra,1,7,-2.7828214115288574e-06
count4-offset2,4,2,6,extra,2,0,0.0
count4-offset2,4,2,6,extra,2,1,0.0
count4-offset2,4,2,6,extra,2,2,0.0
count4-offset2,4,2,6,extra,2,3,0.0
count4-offset2,4,2,6,extra,2,4,0.0
count4-offset2,4,2,6,extra,2,5,0.0
count4-offset2,4,2,6,extra,2,6,0.0
count4-offset2,4,2,6,extra,2,7,0.0
count4-offset2,4,2,6,extra,3,0,0.0
count4-offset2,4,2,6,extra,3,1,0.0
count4-offset2,4,2,6,extra,3,2,0.0
count4-offset2,4,2,6,extra,3,3,0.0
count4-offset2,4,2,6,extra,3,4,0.0
count4-offset2,4,2,6,extra,3,5,0.0
count4-offset2,4,2,6,extra,3,6,0.0
count4-offset2,4,2,6,extra,3,7,0.0
count4-offset2,4,2,6,extra,4,0,0.0
count4-offset2,4,2,6,extra,4,1,0.0
count4-offset2,4,2,6,extra,4,2,0.0
count4-offset2,4,2,6,extra,4,3,0.0
count4-offset2,4,2,6,extra,4,4,0.0
count4-offset2,4,2,6,extra,4,5,0.0
count4-offset2,4,2,6,extra,4,6,0.0
count4-offset2,4,2,6,extra,4,7,0.0
count4-offset3,4,3,6,extra,0,0,1.2240362593729515e-05
count4-offset3,4,3,6,extra,0,1,1.2774361493939068e-05
count4-offset3,4,3,6,extra,0,2,1.0736490366980433e-05
count4-offset3,4,3,6,extra,0,3,1.5776178770465776e-05
count4-offset3,4,3,6,extra,0,4,1.2957842045580037e-05
count4-offset3,4,3,6,extra,0,5,1.1299067409709096e-05
count4-offset3,4,3,6,extra,0,6,9.153671271633357e-06
count4-offset3,4,3,6,extra,0,7,1.3371358363656327e-05
count4-offset3,4,3,6,extra,1,0,-4.072835963597754e-06
count4-offset3,4,3,6,extra,1,1,-1.6791511825431371e-06
count4-offset3,4,3,6,extra,1,2,-1.2965571158929379e-06
count4-offset3,4,3,6,extra,1,3,-2.071106337098172e-06
count4-offset3,4,3,6,extra,1,4,-1.4586142924599699e-06
count4-offset3,4,3,6,extra,1,5,-1.7599255670575076e-06
count4-offset3,4,3,6,extra,1,6,-3.1399179079016903e-07
count4-offset3,4,3,6,extra,1,7,-1.307126012761728e-06
count4-offset3,4,3,6,extra,2,0,0.0
count4-offset3,4,3,6,extra,2,1,0.0
count4-offset3,4,3,6,extra,2,2,0.0
count4-offset3,4,3,6,extra,2,3,0.0
count4-offset3,4,3,6,extra,2,4,0.0
count4-offset3,4,3,6,extra,2,5,0.0
count4-offset3,4,3,6,extra,2,6,0.0
count4-offset3,4,3,6,extra,2,7,0.0
count4-offset3,4,3,6,extra,3,0,0.0
count4-offset3,4,3,6,extra,3,1,0.0
count4-offset3,4,3,6,extra,3,2,0.0
count4-offset3,4,3,6,extra,3,3,0.0
count4-offset3,4,3,6,extra,3,4,0.0
count4-offset3,4,3,6,extra,3,5,0.0
count4-offset3,4,3,6,extra,3,6,0.0
count4-offset3,4,3,6,extra,3,7,0.0
count4-offset3,4,3,6,extra,4,0,0.0
count4-offset3,4,3,6,extra,4,1,0.0
count4-offset3,4,3,6,extra,4,2,0.0
count4-offset3,4,3,6,extra,4,3,0.0
count4-offset3,4,3,6,extra,4,4,0.0
count4-offset3,4,3,6,extra,4,5,0.0
count4-offset3,4,3,6,extra,4,6,0.0
count4-offset3,4,3,6,extra,4,7,0.0
count8,8,0,6,extra,0,0,2.0520956240943633e-06
count8,8,0,6,extra,0,1,7.307100077014184e-06
count8,8,0,6,extra,0,2,5.1428287406452e-07
count8,8,0,6,extra,0,3,4.338200596976094e-06
count8,8,0,6,extra,0,4,-1.1430809081502957e-06
count8,8,0,6,extra,0,5,2.420175178485806e-06
count8,8,0,6,extra,0,6,-1.442847860744223e-06
count8,8,0,6,extra,0,7,3.7642162169504445e-06
count8,8,0,6,extra,1,0,-6.567919626832008e-06
count8,8,0,6,extra,1,1,-1.2205471193738049e-06
count8,8,0,6,extra,1,2,-3.6258684303902555e-06
count8,8,0,6,extra,1,3,-3.384613592061214e-06
count8,8,0,6,extra,1,4,-3.5682612633536337e-06
count8,8,0,6,extra,1,5,-1.528416873952665e-06
count8,8,0,6,extra,1,6,-3.7274769510986516e-06
count8,8,0,6,extra,1,7,-2.3668178528168937e-06
count8,8,0,6,extra,2,0,0.0
count8,8,0,6,extra,2,1,0.0
count8,8,0,6,extra,2,2,0.0
count8,8,0,6,extra,2,3,0.0
count8,8,0,6,extra,2,4,0.0
count8,8,0,6,extra,2,5,0.0
count8,8,0,6,extra,2,6,0.0
count8,8,0,6,extra,2,7,0.0
count8,8,0,6,extra,3,0,0.0
count8,8,0,6,extra,3,1,0.0
count8,8,0,6,extra,3,2,0.0
count8,8,0,6,extra,3,3,0.0
count8,8,0,6,extra,3,4,0.0
count8,8,0,6,extra,3,5,0.0
count8,8,0,6,extra,3,6,0.0
count8,8,0,6,extra,3,7,0.0
count8,8,0,6,extra,4,0,0.0
count8,8,0,6,extra,4,1,0.0
count8,8,0,6,extra,4,2,0.0
count8,8,0,6,extra,4,3,0.0
count8,8,0,6,extra,4,4,0.0
count8,8,0,6,extra,4,5,0.0
count8,8,0,6,extra,4,6,0.0
count8,8,0,6,extra,4,7,0.0
