2026/09/05 18:17:45.694, NVIDIA GeForce RTX 3090, P0, 270.00 W, 160.43 W, 67, 1 MiB, 24576 MiB, 0 %
2026/09/07 01:55:30.279, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.79 W, 73, 9306 MiB, 24576 MiB, 37 %
2026/09/07 01:55:40.280, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.21 W, 73, 9306 MiB, 24576 MiB, 6 %
2026/09/07 01:55:50.282, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.51 W, 73, 9306 MiB, 24576 MiB, 50 %
2026/09/07 01:56:00.283, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.68 W, 72, 9306 MiB, 24576 MiB, 7 %
2026/09/07 01:56:10.284, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.47 W, 74, 9306 MiB, 24576 MiB, 29 %
2026/09/07 01:56:20.286, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.40 W, 72, 9306 MiB, 24576 MiB, 73 %
2026/09/07 01:56:30.287, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.17 W, 71, 9306 MiB, 24576 MiB, 50 %
2026/09/07 01:56:40.288, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.00 W, 73, 9306 MiB, 24576 MiB, 29 %
2026/09/07 01:56:50.290, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.74 W, 73, 9306 MiB, 24576 MiB, 47 %
2026/09/07 01:57:00.291, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.59 W, 73, 9306 MiB, 24576 MiB, 50 %
2026/09/07 01:57:10.292, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.97 W, 72, 9306 MiB, 24576 MiB, 29 %
2026/09/07 01:57:20.294, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.83 W, 72, 9306 MiB, 24576 MiB, 49 %
2026/09/07 01:57:30.295, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.18 W, 72, 9306 MiB, 24576 MiB, 8 %
2026/09/07 01:57:40.296, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.04 W, 73, 9306 MiB, 24576 MiB, 25 %
2026/09/07 01:57:50.298, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.52 W, 73, 9306 MiB, 24576 MiB, 39 %
2026/09/07 01:58:00.299, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.51 W, 73, 9306 MiB, 24576 MiB, 51 %
2026/09/07 01:58:10.300, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.49 W, 71, 9306 MiB, 24576 MiB, 62 %
2026/09/07 01:58:20.301, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.34 W, 71, 9306 MiB, 24576 MiB, 7 %
2026/09/07 01:58:30.302, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.76 W, 73, 9306 MiB, 24576 MiB, 23 %
2026/09/07 01:58:40.304, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.26 W, 74, 9306 MiB, 24576 MiB, 60 %
2026/09/07 01:58:50.305, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.34 W, 72, 9306 MiB, 24576 MiB, 5 %
2026/09/07 01:59:00.306, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.43 W, 73, 9306 MiB, 24576 MiB, 30 %
2026/09/07 01:59:10.307, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.38 W, 74, 9306 MiB, 24576 MiB, 46 %
2026/09/07 01:59:20.309, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.35 W, 73, 9306 MiB, 24576 MiB, 16 %
2026/09/07 01:59:30.310, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.30 W, 71, 9306 MiB, 24576 MiB, 35 %
2026/09/07 01:59:40.311, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.83 W, 71, 9306 MiB, 24576 MiB, 34 %
2026/09/07 01:59:50.312, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.04 W, 70, 9306 MiB, 24576 MiB, 30 %
2026/09/07 02:00:00.313, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.56 W, 70, 9306 MiB, 24576 MiB, 33 %
2026/09/07 02:00:10.315, NVIDIA GeForce RTX 3090, P2, 270.00 W, 180.81 W, 69, 9306 MiB, 24576 MiB, 30 %
2026/09/07 02:00:20.316, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.77 W, 69, 9306 MiB, 24576 MiB, 37 %
2026/09/07 02:00:30.317, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.23 W, 69, 9306 MiB, 24576 MiB, 27 %
2026/09/07 02:00:40.318, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.04 W, 69, 9306 MiB, 24576 MiB, 30 %
2026/09/07 02:00:50.319, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.68 W, 69, 9306 MiB, 24576 MiB, 28 %
2026/09/07 02:01:00.321, NVIDIA GeForce RTX 3090, P2, 270.00 W, 160.41 W, 68, 420 MiB, 24576 MiB, 0 %
2026/09/07 02:01:10.322, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.04 W, 70, 3518 MiB, 24576 MiB, 37 %
2026/09/07 02:01:20.323, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.84 W, 70, 3644 MiB, 24576 MiB, 23 %
2026/09/07 02:01:30.324, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.83 W, 70, 3644 MiB, 24576 MiB, 14 %
2026/09/07 02:01:40.325, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.26 W, 69, 3644 MiB, 24576 MiB, 36 %
2026/09/07 02:01:50.327, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.24 W, 69, 3644 MiB, 24576 MiB, 3 %
2026/09/07 02:02:00.328, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.93 W, 69, 3644 MiB, 24576 MiB, 3 %
2026/09/07 02:02:10.329, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.93 W, 73, 7298 MiB, 24576 MiB, 0 %
2026/09/07 02:02:20.330, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.20 W, 73, 7298 MiB, 24576 MiB, 35 %
2026/09/07 02:02:30.331, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.01 W, 74, 7800 MiB, 24576 MiB, 47 %
2026/09/07 02:02:40.332, NVIDIA GeForce RTX 3090, P2, 270.00 W, 242.75 W, 72, 8302 MiB, 24576 MiB, 23 %
2026/09/07 02:02:50.334, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.92 W, 72, 8302 MiB, 24576 MiB, 3 %
2026/09/07 02:03:00.335, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.64 W, 71, 8302 MiB, 24576 MiB, 0 %
2026/09/07 02:03:10.336, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.54 W, 73, 8302 MiB, 24576 MiB, 43 %
2026/09/07 02:03:20.337, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.19 W, 72, 8302 MiB, 24576 MiB, 47 %
2026/09/07 02:03:30.339, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.16 W, 73, 8302 MiB, 24576 MiB, 0 %
2026/09/07 02:03:40.340, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.85 W, 72, 8302 MiB, 24576 MiB, 53 %
2026/09/07 02:03:50.341, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.61 W, 71, 8302 MiB, 24576 MiB, 0 %
2026/09/07 02:04:00.342, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.50 W, 73, 8302 MiB, 24576 MiB, 40 %
2026/09/07 02:04:10.343, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.35 W, 72, 8302 MiB, 24576 MiB, 31 %
2026/09/07 02:04:20.344, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.26 W, 74, 8302 MiB, 24576 MiB, 0 %
2026/09/07 02:04:30.346, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.82 W, 73, 8302 MiB, 24576 MiB, 30 %
2026/09/07 02:04:40.347, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.33 W, 72, 8302 MiB, 24576 MiB, 60 %
2026/09/07 02:04:50.348, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.52 W, 73, 8302 MiB, 24576 MiB, 64 %
2026/09/07 02:05:00.350, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.11 W, 73, 8302 MiB, 24576 MiB, 35 %
2026/09/07 02:05:10.351, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.04 W, 71, 8302 MiB, 24576 MiB, 53 %
2026/09/07 02:05:20.352, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.84 W, 73, 8302 MiB, 24576 MiB, 54 %
2026/09/07 02:05:30.353, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.35 W, 72, 8302 MiB, 24576 MiB, 6 %
2026/09/07 02:05:40.354, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.81 W, 69, 8302 MiB, 24576 MiB, 5 %
2026/09/07 02:05:50.355, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.28 W, 73, 8302 MiB, 24576 MiB, 63 %
2026/09/07 02:06:00.357, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.62 W, 73, 8302 MiB, 24576 MiB, 47 %
2026/09/07 02:06:10.358, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.98 W, 71, 8302 MiB, 24576 MiB, 4 %
2026/09/07 02:06:20.359, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.69 W, 72, 8302 MiB, 24576 MiB, 47 %
2026/09/07 02:06:30.361, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.02 W, 74, 8302 MiB, 24576 MiB, 33 %
2026/09/07 02:06:40.362, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.37 W, 72, 8302 MiB, 24576 MiB, 29 %
2026/09/07 02:06:50.363, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.22 W, 73, 8302 MiB, 24576 MiB, 40 %
2026/09/07 02:07:00.364, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.87 W, 73, 8302 MiB, 24576 MiB, 46 %
2026/09/07 02:07:10.365, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.01 W, 73, 8302 MiB, 24576 MiB, 30 %
2026/09/07 02:07:20.367, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.93 W, 72, 8302 MiB, 24576 MiB, 64 %
2026/09/07 02:07:30.368, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.45 W, 72, 8302 MiB, 24576 MiB, 4 %
2026/09/07 02:07:40.370, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.45 W, 73, 8302 MiB, 24576 MiB, 41 %
2026/09/07 02:07:50.371, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.56 W, 71, 8302 MiB, 24576 MiB, 48 %
2026/09/07 02:08:00.373, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.58 W, 71, 8302 MiB, 24576 MiB, 7 %
2026/09/07 02:08:10.374, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.65 W, 73, 8302 MiB, 24576 MiB, 13 %
2026/09/07 02:08:20.375, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.13 W, 74, 8302 MiB, 24576 MiB, 60 %
2026/09/07 02:08:30.377, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.68 W, 73, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:08:40.378, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.49 W, 73, 8804 MiB, 24576 MiB, 22 %
2026/09/07 02:08:50.379, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.78 W, 73, 8804 MiB, 24576 MiB, 62 %
2026/09/07 02:09:00.380, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.59 W, 73, 8804 MiB, 24576 MiB, 32 %
2026/09/07 02:09:10.382, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.67 W, 73, 8804 MiB, 24576 MiB, 30 %
2026/09/07 02:09:20.384, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.29 W, 73, 8804 MiB, 24576 MiB, 52 %
2026/09/07 02:09:30.385, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.93 W, 73, 8804 MiB, 24576 MiB, 33 %
2026/09/07 02:09:40.386, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.86 W, 72, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:09:50.387, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.94 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:10:00.389, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.92 W, 72, 8804 MiB, 24576 MiB, 12 %
2026/09/07 02:10:10.390, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.16 W, 72, 8804 MiB, 24576 MiB, 7 %
2026/09/07 02:10:20.391, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.50 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:10:30.392, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.76 W, 73, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:10:40.394, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.26 W, 71, 8804 MiB, 24576 MiB, 30 %
2026/09/07 02:10:50.395, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.26 W, 72, 8804 MiB, 24576 MiB, 21 %
2026/09/07 02:11:00.396, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.29 W, 73, 8804 MiB, 24576 MiB, 66 %
2026/09/07 02:11:10.397, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.86 W, 72, 8804 MiB, 24576 MiB, 64 %
2026/09/07 02:11:20.398, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.15 W, 74, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:11:30.400, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.71 W, 72, 8804 MiB, 24576 MiB, 5 %
2026/09/07 02:11:40.401, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.59 W, 72, 8804 MiB, 24576 MiB, 8 %
2026/09/07 02:11:50.402, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.94 W, 72, 8804 MiB, 24576 MiB, 66 %
2026/09/07 02:12:00.403, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.79 W, 71, 8804 MiB, 24576 MiB, 55 %
2026/09/07 02:12:10.405, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.51 W, 72, 8804 MiB, 24576 MiB, 13 %
2026/09/07 02:12:20.406, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.60 W, 73, 8804 MiB, 24576 MiB, 47 %
2026/09/07 02:12:30.407, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.20 W, 73, 8804 MiB, 24576 MiB, 38 %
2026/09/07 02:12:40.408, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.05 W, 74, 8804 MiB, 24576 MiB, 8 %
2026/09/07 02:12:50.411, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.60 W, 73, 8804 MiB, 24576 MiB, 35 %
2026/09/07 02:13:00.412, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.47 W, 71, 8804 MiB, 24576 MiB, 2 %
2026/09/07 02:13:10.413, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.70 W, 72, 8804 MiB, 24576 MiB, 66 %
2026/09/07 02:13:20.415, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.99 W, 73, 8804 MiB, 24576 MiB, 7 %
2026/09/07 02:13:30.416, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.05 W, 73, 8804 MiB, 24576 MiB, 29 %
2026/09/07 02:13:40.418, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.38 W, 73, 8804 MiB, 24576 MiB, 47 %
2026/09/07 02:13:50.419, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.26 W, 71, 8804 MiB, 24576 MiB, 64 %
2026/09/07 02:14:00.420, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.46 W, 73, 8804 MiB, 24576 MiB, 32 %
2026/09/07 02:14:10.422, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.32 W, 72, 8804 MiB, 24576 MiB, 6 %
2026/09/07 02:14:20.423, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.34 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:14:30.424, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.39 W, 72, 8804 MiB, 24576 MiB, 62 %
2026/09/07 02:14:40.425, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.93 W, 73, 8804 MiB, 24576 MiB, 47 %
2026/09/07 02:14:50.427, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.13 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:15:00.428, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.04 W, 73, 8804 MiB, 24576 MiB, 71 %
2026/09/07 02:15:10.429, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.41 W, 73, 8804 MiB, 24576 MiB, 52 %
2026/09/07 02:15:20.430, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.38 W, 74, 8804 MiB, 24576 MiB, 29 %
2026/09/07 02:15:30.432, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.88 W, 71, 8804 MiB, 24576 MiB, 5 %
2026/09/07 02:15:40.433, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.98 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:15:50.434, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.95 W, 72, 8804 MiB, 24576 MiB, 38 %
2026/09/07 02:16:00.435, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.84 W, 73, 8804 MiB, 24576 MiB, 13 %
2026/09/07 02:16:10.437, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.91 W, 74, 8804 MiB, 24576 MiB, 36 %
2026/09/07 02:16:20.438, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.64 W, 73, 8804 MiB, 24576 MiB, 46 %
2026/09/07 02:16:30.439, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.11 W, 71, 8804 MiB, 24576 MiB, 5 %
2026/09/07 02:16:40.440, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.77 W, 73, 8804 MiB, 24576 MiB, 23 %
2026/09/07 02:16:50.441, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.05 W, 73, 8804 MiB, 24576 MiB, 30 %
2026/09/07 02:17:00.443, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.89 W, 73, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:17:10.444, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.70 W, 73, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:17:20.445, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.38 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:17:30.446, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.95 W, 73, 8804 MiB, 24576 MiB, 23 %
2026/09/07 02:17:40.448, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.40 W, 73, 8804 MiB, 24576 MiB, 38 %
2026/09/07 02:17:50.449, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.09 W, 72, 8804 MiB, 24576 MiB, 31 %
2026/09/07 02:18:00.450, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.18 W, 73, 8804 MiB, 24576 MiB, 53 %
2026/09/07 02:18:10.452, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.68 W, 74, 8804 MiB, 24576 MiB, 37 %
2026/09/07 02:18:20.453, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.25 W, 74, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:18:30.454, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.52 W, 73, 8804 MiB, 24576 MiB, 52 %
2026/09/07 02:18:40.455, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.87 W, 71, 8804 MiB, 24576 MiB, 5 %
2026/09/07 02:18:50.456, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.43 W, 73, 8804 MiB, 24576 MiB, 36 %
2026/09/07 02:19:00.458, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.85 W, 72, 8804 MiB, 24576 MiB, 49 %
2026/09/07 02:19:10.459, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.97 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:19:20.460, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.20 W, 74, 8804 MiB, 24576 MiB, 56 %
2026/09/07 02:19:30.461, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.85 W, 72, 8804 MiB, 24576 MiB, 63 %
2026/09/07 02:19:40.462, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.23 W, 72, 8804 MiB, 24576 MiB, 59 %
2026/09/07 02:19:50.464, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.75 W, 74, 8804 MiB, 24576 MiB, 47 %
2026/09/07 02:20:00.465, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.29 W, 72, 8804 MiB, 24576 MiB, 5 %
2026/09/07 02:20:10.466, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.70 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:20:20.467, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.47 W, 73, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:20:30.469, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.10 W, 73, 8804 MiB, 24576 MiB, 33 %
2026/09/07 02:20:40.470, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.53 W, 71, 8804 MiB, 24576 MiB, 3 %
2026/09/07 02:20:50.471, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.89 W, 73, 8804 MiB, 24576 MiB, 54 %
2026/09/07 02:21:00.472, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.31 W, 73, 8804 MiB, 24576 MiB, 8 %
2026/09/07 02:21:10.473, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.40 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:21:20.475, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.98 W, 73, 8804 MiB, 24576 MiB, 37 %
2026/09/07 02:21:30.476, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.31 W, 72, 8804 MiB, 24576 MiB, 61 %
2026/09/07 02:21:40.477, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.54 W, 74, 8804 MiB, 24576 MiB, 12 %
2026/09/07 02:21:50.478, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.59 W, 72, 8804 MiB, 24576 MiB, 65 %
2026/09/07 02:22:00.479, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.49 W, 72, 8804 MiB, 24576 MiB, 47 %
2026/09/07 02:22:10.481, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.71 W, 73, 8804 MiB, 24576 MiB, 36 %
2026/09/07 02:22:20.482, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.79 W, 72, 8804 MiB, 24576 MiB, 46 %
2026/09/07 02:22:30.483, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.29 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:22:40.484, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.12 W, 73, 8804 MiB, 24576 MiB, 34 %
2026/09/07 02:22:50.486, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.62 W, 72, 8804 MiB, 24576 MiB, 63 %
2026/09/07 02:23:00.487, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.06 W, 73, 8804 MiB, 24576 MiB, 33 %
2026/09/07 02:23:10.488, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.38 W, 72, 8804 MiB, 24576 MiB, 5 %
2026/09/07 02:23:20.489, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.15 W, 72, 8804 MiB, 24576 MiB, 7 %
2026/09/07 02:23:30.490, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.38 W, 73, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:23:40.491, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.05 W, 72, 8804 MiB, 24576 MiB, 30 %
2026/09/07 02:23:50.492, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.46 W, 75, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:24:00.494, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.39 W, 73, 8804 MiB, 24576 MiB, 44 %
2026/09/07 02:24:10.495, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.26 W, 72, 8804 MiB, 24576 MiB, 27 %
2026/09/07 02:24:20.496, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.32 W, 71, 8804 MiB, 24576 MiB, 36 %
2026/09/07 02:24:30.497, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.93 W, 73, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:24:40.498, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.21 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:24:50.499, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.98 W, 73, 8804 MiB, 24576 MiB, 37 %
2026/09/07 02:25:00.501, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.55 W, 73, 8804 MiB, 24576 MiB, 64 %
2026/09/07 02:25:10.502, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.49 W, 74, 8804 MiB, 24576 MiB, 6 %
2026/09/07 02:25:20.503, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.68 W, 72, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:25:30.504, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.21 W, 71, 8804 MiB, 24576 MiB, 1 %
2026/09/07 02:25:40.505, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.68 W, 73, 8804 MiB, 24576 MiB, 47 %
2026/09/07 02:25:50.507, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.38 W, 74, 8804 MiB, 24576 MiB, 19 %
2026/09/07 02:26:00.508, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.39 W, 74, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:26:10.509, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.89 W, 74, 8804 MiB, 24576 MiB, 26 %
2026/09/07 02:26:20.510, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.08 W, 71, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:26:30.511, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.27 W, 74, 8804 MiB, 24576 MiB, 16 %
2026/09/07 02:26:40.512, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.42 W, 72, 8804 MiB, 24576 MiB, 48 %
2026/09/07 02:26:50.514, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.42 W, 72, 8804 MiB, 24576 MiB, 0 %
2026/09/07 02:27:00.515, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.70 W, 73, 8804 MiB, 24576 MiB, 62 %
