intervention,concept,surface,piece_index,token_id,piece,decode_step,probability,rank
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,9,2.656706601555925e-05,1526
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,10,7.294095848919824e-05,740
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,11,2.4909824787755497e-05,1888
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,12,0.0002384938852628693,726
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,13,1.5656039977329783e-05,3150
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,14,3.2438226327258235e-08,8457
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,15,1.429887652193429e-05,3837
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,16,0.0002746129175648093,151
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,17,0.001077844761312008,43
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,18,0.0018765325658023357,67
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,19,0.0004626171721611172,191
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,20,0.002624297048896551,32
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,21,0.0018085682531818748,81
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,22,5.576430703513324e-05,672
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,23,0.0004963887622579932,130
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,0,1.941504024216556e-06,6407
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,1,9.491476521361619e-05,1754
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,2,1.0510459105717018e-05,4488
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,3,7.931018444651272e-06,6444
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,4,4.359960075817071e-05,1142
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,5,0.0009692952153272927,203
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,6,8.317394531331956e-05,597
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,7,0.0010817553848028183,136
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,8,0.00042043186840601265,242
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,9,0.00014616722182836384,428
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,10,7.360247400356457e-05,737
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,11,8.718053868506104e-05,937
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,12,0.0017010415904223919,89
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,13,0.00015456497203558683,610
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,14,1.545473509168005e-07,3262
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,15,0.00013214188220445067,840
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,16,0.00018932308012153953,192
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,17,0.0004896263126283884,99
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,18,0.0035526512656360865,26
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,19,0.0009361330885440111,111
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,20,0.0009184766677208245,105
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,21,0.002918533282354474,49
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,22,0.00014018136425875127,305
base-coord28-eps+0.1,stone,rock,0,8500,▁rock,23,0.00045150096411816776,140
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,0,1.941504024216556e-06,6407
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,1,9.491476521361619e-05,1754
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,2,1.0510459105717018e-05,4488
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,3,7.931018444651272e-06,6444
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,4,4.359960075817071e-05,1142
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,5,0.0009692952153272927,203
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,6,8.317394531331956e-05,597
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,7,0.0010817553848028183,136
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,8,0.00042043186840601265,242
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,9,0.00014616722182836384,428
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,10,7.360247400356457e-05,737
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,11,8.718053868506104e-05,937
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,12,0.0017010415904223919,89
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,13,0.00015456497203558683,610
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,14,1.545473509168005e-07,3262
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,15,0.00013214188220445067,840
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,16,0.00018932308012153953,192
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,17,0.0004896263126283884,99
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,18,0.0035526512656360865,26
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,19,0.0009361330885440111,111
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,20,0.0009184766677208245,105
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,21,0.002918533282354474,49
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,22,0.00014018136425875127,305
base-coord28-eps+0.1,stone,rocks,0,8500,▁rock,23,0.00045150096411816776,140
base-coord28-eps+0.1,stone,rocks,1,28561,s,0,4.447278115549125e-05,1548
base-coord28-eps+0.1,stone,rocks,1,28561,s,1,0.00037183158565312624,474
base-coord28-eps+0.1,stone,rocks,1,28561,s,2,0.005755072459578514,28
base-coord28-eps+0.1,stone,rocks,1,28561,s,3,0.0005652583786286414,246
base-coord28-eps+0.1,stone,rocks,1,28561,s,4,3.5687951367435744e-06,5031
base-coord28-eps+0.1,stone,rocks,1,28561,s,5,3.4249183045176324e-08,29213
base-coord28-eps+0.1,stone,rocks,1,28561,s,6,1.5785108189447783e-05,2032
base-coord28-eps+0.1,stone,rocks,1,28561,s,7,0.001001774799078703,150
base-coord28-eps+0.1,stone,rocks,1,28561,s,8,3.1141022191150114e-05,1702
base-coord28-eps+0.1,stone,rocks,1,28561,s,9,6.0419817600632086e-05,834
base-coord28-eps+0.1,stone,rocks,1,28561,s,10,0.0010410326067358255,107
base-coord28-eps+0.1,stone,rocks,1,28561,s,11,2.6036970666609704e-05,1850
base-coord28-eps+0.1,stone,rocks,1,28561,s,12,5.798858637717785e-08,27794
base-coord28-eps+0.1,stone,rocks,1,28561,s,13,7.393425767077133e-05,1134
base-coord28-eps+0.1,stone,rocks,1,28561,s,14,0.9917380213737488,1
base-coord28-eps+0.1,stone,rocks,1,28561,s,15,1.9418523152126e-05,3263
base-coord28-eps+0.1,stone,rocks,1,28561,s,16,0.00036653471761383116,119
base-coord28-eps+0.1,stone,rocks,1,28561,s,17,4.08993173550698e-06,4324
base-coord28-eps+0.1,stone,rocks,1,28561,s,18,5.4001186072127894e-05,1459
base-coord28-eps+0.1,stone,rocks,1,28561,s,19,0.0001195067452499643,524
base-coord28-eps+0.1,stone,rocks,1,28561,s,20,8.70696094352752e-05,961
base-coord28-eps+0.1,stone,rocks,1,28561,s,21,0.00043860095320269465,361
base-coord28-eps+0.1,stone,rocks,1,28561,s,22,0.010082823224365711,11
base-coord28-eps+0.1,stone,rocks,1,28561,s,23,5.064241850050166e-05,804
base-coord28-eps+0.1,stone,boulder,0,34,▁b,0,0.0001206050073960796,780
base-coord28-eps+0.1,stone,boulder,0,34,▁b,1,0.00119676161557436,111
base-coord28-eps+0.1,stone,boulder,0,34,▁b,2,0.00014136430399958044,656
base-coord28-eps+0.1,stone,boulder,0,34,▁b,3,0.00019311628420837224,673
base-coord28-eps+0.1,stone,boulder,0,34,▁b,4,0.00023691824753768742,328
base-coord28-eps+0.1,stone,boulder,0,34,▁b,5,0.0031472400296479464,42
base-coord28-eps+0.1,stone,boulder,0,34,▁b,6,0.00640388298779726,15
base-coord28-eps+0.1,stone,boulder,0,34,▁b,7,0.0024274797178804874,68
base-coord28-eps+0.1,stone,boulder,0,34,▁b,8,0.001681939116679132,72
base-coord28-eps+0.1,stone,boulder,0,34,▁b,9,0.0005136930267326534,158
base-coord28-eps+0.1,stone,boulder,0,34,▁b,10,0.0003597854811232537,246
base-coord28-eps+0.1,stone,boulder,0,34,▁b,11,0.000494407198857516,278
base-coord28-eps+0.1,stone,boulder,0,34,▁b,12,0.0024688986595720053,46
base-coord28-eps+0.1,stone,boulder,0,34,▁b,13,0.0007853215211071074,110
base-coord28-eps+0.1,stone,boulder,0,34,▁b,14,5.153831352799898e-06,151
base-coord28-eps+0.1,stone,boulder,0,34,▁b,15,0.0010980763472616673,83
base-coord28-eps+0.1,stone,boulder,0,34,▁b,16,0.0007703587180003524,62
base-coord28-eps+0.1,stone,boulder,0,34,▁b,17,0.0005716281593777239,84
base-coord28-eps+0.1,stone,boulder,0,34,▁b,18,0.0017774762818589807,70
base-coord28-eps+0.1,stone,boulder,0,34,▁b,19,0.00868941843509674,13
base-coord28-eps+0.1,stone,boulder,0,34,▁b,20,0.0027892994694411755,31
base-coord28-eps+0.1,stone,boulder,0,34,▁b,21,0.004401857499033213,31
base-coord28-eps+0.1,stone,boulder,0,34,▁b,22,0.001008473103865981,60
base-coord28-eps+0.1,stone,boulder,0,34,▁b,23,0.0017069786554202437,46
base-coord28-eps+0.1,stone,boulder,1,356,ould,0,5.805761702504242e-07,11170
base-coord28-eps+0.1,stone,boulder,1,356,ould,1,6.290362080108025e-07,19180
base-coord28-eps+0.1,stone,boulder,1,356,ould,2,1.2270761544641573e-06,12914
base-coord28-eps+0.1,stone,boulder,1,356,ould,3,4.476660706131952e-06,8753
base-coord28-eps+0.1,stone,boulder,1,356,ould,4,1.0837248964890023e-06,9029
base-coord28-eps+0.1,stone,boulder,1,356,ould,5,1.554491177557793e-06,10636
base-coord28-eps+0.1,stone,boulder,1,356,ould,6,4.164509448401077e-07,14245
base-coord28-eps+0.1,stone,boulder,1,356,ould,7,3.8993928797026456e-07,20741
base-coord28-eps+0.1,stone,boulder,1,356,ould,8,6.051028833553573e-08,25653
base-coord28-eps+0.1,stone,boulder,1,356,ould,9,2.7294431674818043e-06,6120
base-coord28-eps+0.1,stone,boulder,1,356,ould,10,2.1975590698275482e-06,6026
base-coord28-eps+0.1,stone,boulder,1,356,ould,11,1.3158811498215073e-06,7653
base-coord28-eps+0.1,stone,boulder,1,356,ould,12,2.52074642048683e-06,7806
base-coord28-eps+0.1,stone,boulder,1,356,ould,13,7.222453177746502e-07,15821
base-coord28-eps+0.1,stone,boulder,1,356,ould,14,3.9850949207220765e-08,7527
base-coord28-eps+0.1,stone,boulder,1,356,ould,15,2.917606252594851e-06,8400
base-coord28-eps+0.1,stone,boulder,1,356,ould,16,2.304042538980866e-07,15470
base-coord28-eps+0.1,stone,boulder,1,356,ould,17,2.42442479247984e-06,5661
base-coord28-eps+0.1,stone,boulder,1,356,ould,18,1.2828706985601457e-06,10064
base-coord28-eps+0.1,stone,boulder,1,356,ould,19,7.485390938199998e-07,11306
base-coord28-eps+0.1,stone,boulder,1,356,ould,20,5.236923357188061e-07,15067
base-coord28-eps+0.1,stone,boulder,1,356,ould,21,1.4060556168260518e-06,10928
base-coord28-eps+0.1,stone,boulder,1,356,ould,22,3.0996970963315107e-06,4947
base-coord28-eps+0.1,stone,boulder,1,356,ould,23,5.225242034612165e-07,12335
base-coord28-eps+0.1,stone,boulder,2,8,er,0,3.131124003630248e-06,5293
base-coord28-eps+0.1,stone,boulder,2,8,er,1,3.022623559445492e-06,10678
base-coord28-eps+0.1,stone,boulder,2,8,er,2,0.003933521453291178,38
base-coord28-eps+0.1,stone,boulder,2,8,er,3,0.00016202894039452076,796
base-coord28-eps+0.1,stone,boulder,2,8,er,4,6.900505411522317e-08,23968
base-coord28-eps+0.1,stone,boulder,2,8,er,5,1.1879400517500471e-05,4194
base-coord28-eps+0.1,stone,boulder,2,8,er,6,2.9270875529618934e-05,1348
base-coord28-eps+0.1,stone,boulder,2,8,er,7,0.0002269444230478257,595
base-coord28-eps+0.1,stone,boulder,2,8,er,8,2.1601848857244477e-05,2154
base-coord28-eps+0.1,stone,boulder,2,8,er,9,5.196714027988492e-07,13354
base-coord28-eps+0.1,stone,boulder,2,8,er,10,1.12572217858542e-06,8532
base-coord28-eps+0.1,stone,boulder,2,8,er,11,3.514201694088115e-07,13944
base-coord28-eps+0.1,stone,boulder,2,8,er,12,1.1637986062851269e-05,3921
base-coord28-eps+0.1,stone,boulder,2,8,er,13,6.235753244254738e-05,1300
base-coord28-eps+0.1,stone,boulder,2,8,er,14,1.6510311979800463e-05,52
base-coord28-eps+0.1,stone,boulder,2,8,er,15,0.00010245503654005006,1048
base-coord28-eps+0.1,stone,boulder,2,8,er,16,0.00046034649130888283,98
base-coord28-eps+0.1,stone,boulder,2,8,er,17,5.960296789453423e-07,10668
base-coord28-eps+0.1,stone,boulder,2,8,er,18,1.6155753428392927e-06,9163
base-coord28-eps+0.1,stone,boulder,2,8,er,19,2.2410988094634376e-05,1681
base-coord28-eps+0.1,stone,boulder,2,8,er,20,2.5808418286032975e-05,2378
base-coord28-eps+0.1,stone,boulder,2,8,er,21,4.650883965950925e-06,6558
base-coord28-eps+0.1,stone,boulder,2,8,er,22,0.00017538318934384733,254
base-coord28-eps+0.1,stone,boulder,2,8,er,23,3.653673411463387e-05,1034
base-coord28-eps+0.1,stone,boulders,0,34,▁b,0,0.0001206050073960796,780
base-coord28-eps+0.1,stone,boulders,0,34,▁b,1,0.00119676161557436,111
base-coord28-eps+0.1,stone,boulders,0,34,▁b,2,0.00014136430399958044,656
base-coord28-eps+0.1,stone,boulders,0,34,▁b,3,0.00019311628420837224,673
base-coord28-eps+0.1,stone,boulders,0,34,▁b,4,0.00023691824753768742,328
base-coord28-eps+0.1,stone,boulders,0,34,▁b,5,0.0031472400296479464,42
base-coord28-eps+0.1,stone,boulders,0,34,▁b,6,0.00640388298779726,15
base-coord28-eps+0.1,stone,boulders,0,34,▁b,7,0.0024274797178804874,68
base-coord28-eps+0.1,stone,boulders,0,34,▁b,8,0.001681939116679132,72
base-coord28-eps+0.1,stone,boulders,0,34,▁b,9,0.0005136930267326534,158
base-coord28-eps+0.1,stone,boulders,0,34,▁b,10,0.0003597854811232537,246
base-coord28-eps+0.1,stone,boulders,0,34,▁b,11,0.000494407198857516,278
base-coord28-eps+0.1,stone,boulders,0,34,▁b,12,0.0024688986595720053,46
base-coord28-eps+0.1,stone,boulders,0,34,▁b,13,0.0007853215211071074,110
base-coord28-eps+0.1,stone,boulders,0,34,▁b,14,5.153831352799898e-06,151
base-coord28-eps+0.1,stone,boulders,0,34,▁b,15,0.0010980763472616673,83
base-coord28-eps+0.1,stone,boulders,0,34,▁b,16,0.0007703587180003524,62
base-coord28-eps+0.1,stone,boulders,0,34,▁b,17,0.0005716281593777239,84
base-coord28-eps+0.1,stone,boulders,0,34,▁b,18,0.0017774762818589807,70
base-coord28-eps+0.1,stone,boulders,0,34,▁b,19,0.00868941843509674,13
base-coord28-eps+0.1,stone,boulders,0,34,▁b,20,0.0027892994694411755,31
base-coord28-eps+0.1,stone,boulders,0,34,▁b,21,0.004401857499033213,31
base-coord28-eps+0.1,stone,boulders,0,34,▁b,22,0.001008473103865981,60
base-coord28-eps+0.1,stone,boulders,0,34,▁b,23,0.0017069786554202437,46
base-coord28-eps+0.1,stone,boulders,1,356,ould,0,5.805761702504242e-07,11170
base-coord28-eps+0.1,stone,boulders,1,356,ould,1,6.290362080108025e-07,19180
base-coord28-eps+0.1,stone,boulders,1,356,ould,2,1.2270761544641573e-06,12914
base-coord28-eps+0.1,stone,boulders,1,356,ould,3,4.476660706131952e-06,8753
base-coord28-eps+0.1,stone,boulders,1,356,ould,4,1.0837248964890023e-06,9029
base-coord28-eps+0.1,stone,boulders,1,356,ould,5,1.554491177557793e-06,10636
base-coord28-eps+0.1,stone,boulders,1,356,ould,6,4.164509448401077e-07,14245
base-coord28-eps+0.1,stone,boulders,1,356,ould,7,3.8993928797026456e-07,20741
base-coord28-eps+0.1,stone,boulders,1,356,ould,8,6.051028833553573e-08,25653
base-coord28-eps+0.1,stone,boulders,1,356,ould,9,2.7294431674818043e-06,6120
base-coord28-eps+0.1,stone,boulders,1,356,ould,10,2.1975590698275482e-06,6026
base-coord28-eps+0.1,stone,boulders,1,356,ould,11,1.3158811498215073e-06,7653
base-coord28-eps+0.1,stone,boulders,1,356,ould,12,2.52074642048683e-06,7806
base-coord28-eps+0.1,stone,boulders,1,356,ould,13,7.222453177746502e-07,15821
base-coord28-eps+0.1,stone,boulders,1,356,ould,14,3.9850949207220765e-08,7527
base-coord28-eps+0.1,stone,boulders,1,356,ould,15,2.917606252594851e-06,8400
base-coord28-eps+0.1,stone,boulders,1,356,ould,16,2.304042538980866e-07,15470
base-coord28-eps+0.1,stone,boulders,1,356,ould,17,2.42442479247984e-06,5661
base-coord28-eps+0.1,stone,boulders,1,356,ould,18,1.2828706985601457e-06,10064
base-coord28-eps+0.1,stone,boulders,1,356,ould,19,7.485390938199998e-07,11306
base-coord28-eps+0.1,stone,boulders,1,356,ould,20,5.236923357188061e-07,15067
base-coord28-eps+0.1,stone,boulders,1,356,ould,21,1.4060556168260518e-06,10928
base-coord28-eps+0.1,stone,boulders,1,356,ould,22,3.0996970963315107e-06,4947
base-coord28-eps+0.1,stone,boulders,1,356,ould,23,5.225242034612165e-07,12335
base-coord28-eps+0.1,stone,boulders,2,88,ers,0,2.8260358249099227e-06,5499
base-coord28-eps+0.1,stone,boulders,2,88,ers,1,2.1782461772090755e-06,12130
base-coord28-eps+0.1,stone,boulders,2,88,ers,2,9.705366392154247e-05,920
base-coord28-eps+0.1,stone,boulders,2,88,ers,3,0.0016294600209221244,77
base-coord28-eps+0.1,stone,boulders,2,88,ers,4,5.330322210284066e-07,12498
base-coord28-eps+0.1,stone,boulders,2,88,ers,5,2.497042927984694e-08,29743
base-coord28-eps+0.1,stone,boulders,2,88,ers,6,2.0394675175339216e-06,6707
base-coord28-eps+0.1,stone,boulders,2,88,ers,7,2.4962699171737768e-05,3091
base-coord28-eps+0.1,stone,boulders,2,88,ers,8,4.567003088595811e-06,5200
base-coord28-eps+0.1,stone,boulders,2,88,ers,9,7.200955565167533e-07,11666
base-coord28-eps+0.1,stone,boulders,2,88,ers,10,3.6530316265270812e-06,4579
base-coord28-eps+0.1,stone,boulders,2,88,ers,11,1.0702822237362852e-06,8420
base-coord28-eps+0.1,stone,boulders,2,88,ers,12,9.574364412401337e-09,30858
base-coord28-eps+0.1,stone,boulders,2,88,ers,13,7.079800070641795e-07,15953
base-coord28-eps+0.1,stone,boulders,2,88,ers,14,3.6100733069588387e-08,7961
base-coord28-eps+0.1,stone,boulders,2,88,ers,15,1.392622408502575e-07,26141
base-coord28-eps+0.1,stone,boulders,2,88,ers,16,5.7219487644033507e-05,489
base-coord28-eps+0.1,stone,boulders,2,88,ers,17,1.2275991423393862e-07,19278
base-coord28-eps+0.1,stone,boulders,2,88,ers,18,1.334699106791959e-07,22400
base-coord28-eps+0.1,stone,boulders,2,88,ers,19,3.471873060334474e-05,1250
base-coord28-eps+0.1,stone,boulders,2,88,ers,20,2.0836647308897227e-05,2688
base-coord28-eps+0.1,stone,boulders,2,88,ers,21,5.854093956259021e-07,15602
base-coord28-eps+0.1,stone,boulders,2,88,ers,22,0.00035823098733089864,167
base-coord28-eps+0.1,stone,boulders,2,88,ers,23,2.4650948944326956e-06,5825
extra-coord0-eps+0.1,push,push,0,10766,▁push,0,1.8439760651745019e-07,18519
extra-coord0-eps+0.1,push,push,0,10766,▁push,1,1.9092229194939137e-05,4940
extra-coord0-eps+0.1,push,push,0,10766,▁push,2,6.544204097735928e-06,5841
extra-coord0-eps+0.1,push,push,0,10766,▁push,3,7.109593752829824e-06,6833
extra-coord0-eps+0.1,push,push,0,10766,▁push,4,2.652230250532739e-05,1573
extra-coord0-eps+0.1,push,push,0,10766,▁push,5,7.315989205380902e-05,1716
extra-coord0-eps+0.1,push,push,0,10766,▁push,6,5.032722583564464e-06,4043
extra-coord0-eps+0.1,push,push,0,10766,▁push,7,1.118555519497022e-05,4939
extra-coord0-eps+0.1,push,push,0,10766,▁push,8,3.131695484626107e-05,1688
extra-coord0-eps+0.1,push,push,0,10766,▁push,9,5.533561488846317e-05,882
extra-coord0-eps+0.1,push,push,0,10766,▁push,10,1.7412319721188396e-05,1839
extra-coord0-eps+0.1,push,push,0,10766,▁push,11,8.175280527211726e-05,976
extra-coord0-eps+0.1,push,push,0,10766,▁push,12,0.00010849688987946138,1287
extra-coord0-eps+0.1,push,push,0,10766,▁push,13,2.9389344490482472e-05,2152
extra-coord0-eps+0.1,push,push,0,10766,▁push,14,2.9548479574259545e-07,2083
extra-coord0-eps+0.1,push,push,0,10766,▁push,15,0.00011395931505830958,943
extra-coord0-eps+0.1,push,push,0,10766,▁push,16,5.3648418543161824e-06,2650
extra-coord0-eps+0.1,push,push,0,10766,▁push,17,5.298383257468231e-06,3761
extra-coord0-eps+0.1,push,push,0,10766,▁push,18,6.067045978852548e-05,1343
extra-coord0-eps+0.1,push,push,0,10766,▁push,19,7.852824637666345e-06,3175
extra-coord0-eps+0.1,push,push,0,10766,▁push,20,4.922056632494787e-06,5718
extra-coord0-eps+0.1,push,push,0,10766,▁push,21,1.2482833881222177e-05,4147
extra-coord0-eps+0.1,push,push,0,10766,▁push,22,3.566201712601469e-06,4551
extra-coord0-eps+0.1,push,push,0,10766,▁push,23,4.72272040497046e-06,4044
extra-coord0-eps+0.1,push,pushes,0,26,▁p,0,4.391490074340254e-05,1565
extra-coord0-eps+0.1,push,pushes,0,26,▁p,1,0.0015708451392129064,78
extra-coord0-eps+0.1,push,pushes,0,26,▁p,2,0.00024121122260112315,420
extra-coord0-eps+0.1,push,pushes,0,26,▁p,3,0.0002694393624551594,510
extra-coord0-eps+0.1,push,pushes,0,26,▁p,4,0.00046267121797427535,173
extra-coord0-eps+0.1,push,pushes,0,26,▁p,5,0.007475579157471657,11
extra-coord0-eps+0.1,push,pushes,0,26,▁p,6,0.0020108798053115606,38
extra-coord0-eps+0.1,push,pushes,0,26,▁p,7,0.003918034955859184,37
extra-coord0-eps+0.1,push,pushes,0,26,▁p,8,0.005694784689694643,23
extra-coord0-eps+0.1,push,pushes,0,26,▁p,9,0.0009288747096434236,87
extra-coord0-eps+0.1,push,pushes,0,26,▁p,10,0.0015686405822634697,71
extra-coord0-eps+0.1,push,pushes,0,26,▁p,11,0.0009356389055028558,156
extra-coord0-eps+0.1,push,pushes,0,26,▁p,12,0.0026710107922554016,41
extra-coord0-eps+0.1,push,pushes,0,26,▁p,13,0.0032435038592666388,28
extra-coord0-eps+0.1,push,pushes,0,26,▁p,14,1.4805912542215083e-05,55
extra-coord0-eps+0.1,push,pushes,0,26,▁p,15,0.0031553988810628653,23
extra-coord0-eps+0.1,push,pushes,0,26,▁p,16,0.0007232390926219523,65
extra-coord0-eps+0.1,push,pushes,0,26,▁p,17,0.0010729031637310982,45
extra-coord0-eps+0.1,push,pushes,0,26,▁p,18,0.004152939189225435,20
extra-coord0-eps+0.1,push,pushes,0,26,▁p,19,0.0017411564476788044,68
extra-coord0-eps+0.1,push,pushes,0,26,▁p,20,0.0036621931940317154,15
extra-coord0-eps+0.1,push,pushes,0,26,▁p,21,0.006505721714347601,15
extra-coord0-eps+0.1,push,pushes,0,26,▁p,22,0.0005077809910289943,126
extra-coord0-eps+0.1,push,pushes,0,26,▁p,23,0.0014725900255143642,50
extra-coord0-eps+0.1,push,pushes,1,74,us,0,3.2224218102783198e-06,5217
extra-coord0-eps+0.1,push,pushes,1,74,us,1,1.731730480969418e-05,5188
extra-coord0-eps+0.1,push,pushes,1,74,us,2,2.459121787978802e-05,2629
extra-coord0-eps+0.1,push,pushes,1,74,us,3,0.0015365227591246367,80
extra-coord0-eps+0.1,push,pushes,1,74,us,4,6.705366786263767e-07,11354
extra-coord0-eps+0.1,push,pushes,1,74,us,5,8.14578597783111e-05,1617
extra-coord0-eps+0.1,push,pushes,1,74,us,6,9.244534339813981e-06,2818
extra-coord0-eps+0.1,push,pushes,1,74,us,7,4.780627932632342e-06,7562
extra-coord0-eps+0.1,push,pushes,1,74,us,8,1.563168734719511e-05,2581
extra-coord0-eps+0.1,push,pushes,1,74,us,9,2.3309899006562773e-06,6592
extra-coord0-eps+0.1,push,pushes,1,74,us,10,2.255432747233499e-07,16788
extra-coord0-eps+0.1,push,pushes,1,74,us,11,1.2428640729922336e-06,7839
extra-coord0-eps+0.1,push,pushes,1,74,us,12,8.322684880113229e-05,1531
extra-coord0-eps+0.1,push,pushes,1,74,us,13,3.4385619073873386e-05,1955
extra-coord0-eps+0.1,push,pushes,1,74,us,14,1.4595890718283044e-08,12485
extra-coord0-eps+0.1,push,pushes,1,74,us,15,2.5075256417039782e-05,2768
extra-coord0-eps+0.1,push,pushes,1,74,us,16,3.781335408348241e-06,3342
extra-coord0-eps+0.1,push,pushes,1,74,us,17,2.074886651826091e-06,6084
extra-coord0-eps+0.1,push,pushes,1,74,us,18,6.290984401857713e-06,5039
extra-coord0-eps+0.1,push,pushes,1,74,us,19,1.367275672237156e-05,2281
extra-coord0-eps+0.1,push,pushes,1,74,us,20,1.675313978921622e-05,3027
extra-coord0-eps+0.1,push,pushes,1,74,us,21,1.8549715605331585e-05,3336
extra-coord0-eps+0.1,push,pushes,1,74,us,22,3.2831700082169846e-05,1003
extra-coord0-eps+0.1,push,pushes,1,74,us,23,2.949872396129649e-06,5319
extra-coord0-eps+0.1,push,pushes,2,994,hes,0,2.2913445718586445e-07,16991
extra-coord0-eps+0.1,push,pushes,2,994,hes,1,3.095239890171797e-06,10567
extra-coord0-eps+0.1,push,pushes,2,994,hes,2,2.99086906352386e-07,20767
extra-coord0-eps+0.1,push,pushes,2,994,hes,3,1.1223749424971174e-05,5251
extra-coord0-eps+0.1,push,pushes,2,994,hes,4,1.183969970952603e-06,8622
extra-coord0-eps+0.1,push,pushes,2,994,hes,5,1.0822532914289695e-07,25782
extra-coord0-eps+0.1,push,pushes,2,994,hes,6,1.2207028703414835e-06,8636
extra-coord0-eps+0.1,push,pushes,2,994,hes,7,5.073069928585028e-07,19180
extra-coord0-eps+0.1,push,pushes,2,994,hes,8,5.810746301904146e-07,13593
extra-coord0-eps+0.1,push,pushes,2,994,hes,9,1.0722241086114082e-06,9689
extra-coord0-eps+0.1,push,pushes,2,994,hes,10,1.9504626891375665e-07,17714
extra-coord0-eps+0.1,push,pushes,2,994,hes,11,2.9576444831036497e-06,5273
extra-coord0-eps+0.1,push,pushes,2,994,hes,12,3.2629998258926207e-07,19200
extra-coord0-eps+0.1,push,pushes,2,994,hes,13,5.397712925514497e-07,17712
extra-coord0-eps+0.1,push,pushes,2,994,hes,14,1.1142198275138071e-08,14097
extra-coord0-eps+0.1,push,pushes,2,994,hes,15,7.871152774896473e-06,5091
extra-coord0-eps+0.1,push,pushes,2,994,hes,16,1.9519380657584406e-05,1100
extra-coord0-eps+0.1,push,pushes,2,994,hes,17,7.977527616276348e-07,9282
extra-coord0-eps+0.1,push,pushes,2,994,hes,18,1.0382466371083865e-06,10952
extra-coord0-eps+0.1,push,pushes,2,994,hes,19,1.2692569725913927e-05,2383
extra-coord0-eps+0.1,push,pushes,2,994,hes,20,3.394274244783446e-06,6760
extra-coord0-eps+0.1,push,pushes,2,994,hes,21,2.2635947516391752e-06,8994
