2026/09/08 07:21:02.147, NVIDIA GeForce RTX 3090, P8, 270.00 W, 41.45 W, 46, 1 MiB, 24576 MiB, 0 %
2026/09/08 08:56:02.884, NVIDIA GeForce RTX 3090, P2, 270.00 W, 168.64 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:56:12.886, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.72 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:56:22.887, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.62 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:56:32.888, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.77 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:56:42.889, NVIDIA GeForce RTX 3090, P2, 270.00 W, 168.35 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:56:52.891, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.38 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:57:02.892, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.18 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:57:12.893, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.63 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:57:22.894, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.11 W, 69, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:57:32.896, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.57 W, 71, 6086 MiB, 24576 MiB, 26 %
2026/09/08 08:57:42.897, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.10 W, 71, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:57:52.898, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.31 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:58:02.899, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.68 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:58:12.901, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.26 W, 72, 6086 MiB, 24576 MiB, 33 %
2026/09/08 08:58:22.902, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.89 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:58:32.903, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.29 W, 71, 6086 MiB, 24576 MiB, 30 %
2026/09/08 08:58:42.905, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.11 W, 69, 6086 MiB, 24576 MiB, 21 %
2026/09/08 08:58:52.906, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.50 W, 69, 6086 MiB, 24576 MiB, 29 %
2026/09/08 08:59:02.907, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.62 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:59:12.908, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.54 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:59:22.910, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.30 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:59:32.911, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.07 W, 72, 6086 MiB, 24576 MiB, 18 %
2026/09/08 08:59:42.912, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.55 W, 70, 6086 MiB, 24576 MiB, 10 %
2026/09/08 08:59:52.914, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.89 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 09:00:02.915, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.69 W, 70, 6086 MiB, 24576 MiB, 2 %
2026/09/08 09:00:12.917, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.96 W, 71, 6086 MiB, 24576 MiB, 33 %
2026/09/08 09:00:22.918, NVIDIA GeForce RTX 3090, P2, 270.00 W, 165.03 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:00:32.919, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.78 W, 72, 6086 MiB, 24576 MiB, 4 %
2026/09/08 09:00:42.921, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.83 W, 71, 6086 MiB, 24576 MiB, 21 %
2026/09/08 09:00:52.922, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.44 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 09:01:02.923, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.52 W, 69, 6086 MiB, 24576 MiB, 8 %
2026/09/08 09:01:12.925, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.26 W, 71, 6086 MiB, 24576 MiB, 4 %
2026/09/08 09:01:22.926, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.32 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:01:32.927, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.76 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:01:42.929, NVIDIA GeForce RTX 3090, P2, 270.00 W, 169.18 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:01:52.930, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.77 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 09:02:02.932, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.10 W, 70, 6086 MiB, 24576 MiB, 25 %
2026/09/08 09:02:12.933, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.42 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 09:02:22.935, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.53 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:02:32.936, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.31 W, 70, 6086 MiB, 24576 MiB, 37 %
2026/09/08 09:02:42.937, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.61 W, 71, 6086 MiB, 24576 MiB, 2 %
2026/09/08 09:02:52.939, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.10 W, 71, 6086 MiB, 24576 MiB, 4 %
2026/09/08 09:03:02.940, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.85 W, 71, 6086 MiB, 24576 MiB, 24 %
2026/09/08 09:03:12.941, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.48 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:03:22.943, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.38 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:03:32.944, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.86 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:03:42.945, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.84 W, 72, 6086 MiB, 24576 MiB, 43 %
2026/09/08 09:03:52.947, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.99 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:04:02.948, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.37 W, 70, 6086 MiB, 24576 MiB, 35 %
2026/09/08 09:04:12.950, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.91 W, 70, 6086 MiB, 24576 MiB, 7 %
2026/09/08 09:04:22.951, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.00 W, 71, 6086 MiB, 24576 MiB, 14 %
2026/09/08 09:04:32.952, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.29 W, 69, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:04:42.954, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.67 W, 72, 6086 MiB, 24576 MiB, 3 %
2026/09/08 09:04:52.955, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.73 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 09:05:02.956, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.34 W, 70, 6086 MiB, 24576 MiB, 34 %
2026/09/08 09:05:12.957, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.28 W, 70, 6086 MiB, 24576 MiB, 31 %
2026/09/08 09:05:22.959, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.88 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 09:05:32.960, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.62 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 09:05:42.961, NVIDIA GeForce RTX 3090, P2, 270.00 W, 167.87 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 09:05:52.963, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.04 W, 70, 6086 MiB, 24576 MiB, 40 %
2026/09/08 09:06:02.964, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.65 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:06:12.965, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.68 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 09:06:22.966, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.94 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:06:32.968, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.84 W, 70, 6086 MiB, 24576 MiB, 35 %
2026/09/08 09:06:42.969, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.88 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 09:06:52.970, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.50 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:07:02.971, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.35 W, 72, 6086 MiB, 24576 MiB, 38 %
2026/09/08 09:07:12.972, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.89 W, 72, 6086 MiB, 24576 MiB, 33 %
2026/09/08 09:07:22.974, NVIDIA GeForce RTX 3090, P2, 270.00 W, 169.86 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:07:32.975, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.40 W, 69, 6086 MiB, 24576 MiB, 7 %
2026/09/08 09:07:42.976, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.79 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:07:52.978, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.13 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 09:08:02.979, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.82 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:08:12.980, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.03 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:08:22.981, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.43 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 09:08:32.982, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.66 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 09:08:42.984, NVIDIA GeForce RTX 3090, P2, 270.00 W, 172.88 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 09:08:52.985, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.82 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 09:09:02.986, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.79 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 09:09:12.987, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.59 W, 71, 6086 MiB, 24576 MiB, 21 %
2026/09/08 09:09:22.989, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.12 W, 70, 6086 MiB, 24576 MiB, 38 %
2026/09/08 09:09:32.990, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.37 W, 70, 6086 MiB, 24576 MiB, 28 %
2026/09/08 09:09:42.991, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.09 W, 71, 6086 MiB, 24576 MiB, 31 %
2026/09/08 09:09:52.992, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.66 W, 71, 6086 MiB, 24576 MiB, 26 %
2026/09/08 09:10:02.993, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.10 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 09:10:12.995, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.81 W, 69, 6086 MiB, 24576 MiB, 29 %
2026/09/08 09:10:22.996, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.03 W, 69, 6086 MiB, 24576 MiB, 29 %
2026/09/08 09:10:32.997, NVIDIA GeForce RTX 3090, P2, 270.00 W, 183.49 W, 70, 1400 MiB, 24576 MiB, 15 %
