2026/09/04 21:09:03.057, NVIDIA GeForce RTX 3090, P8, 270.00 W, 41.26 W, 42, 1 MiB, 24576 MiB, 0 %
2026/09/05 13:52:40.763, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.14 W, 72, 6004 MiB, 24576 MiB, 31 %
2026/09/05 13:52:50.764, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.79 W, 72, 6004 MiB, 24576 MiB, 19 %
2026/09/05 13:53:00.766, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.68 W, 71, 6004 MiB, 24576 MiB, 48 %
2026/09/05 13:53:10.767, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.79 W, 71, 6004 MiB, 24576 MiB, 30 %
2026/09/05 13:53:20.768, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.89 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 13:53:30.769, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.40 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 13:53:40.771, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.49 W, 72, 6004 MiB, 24576 MiB, 5 %
2026/09/05 13:53:50.772, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.38 W, 71, 6004 MiB, 24576 MiB, 0 %
2026/09/05 13:54:00.773, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.90 W, 72, 6004 MiB, 24576 MiB, 37 %
2026/09/05 13:54:10.774, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.89 W, 73, 6004 MiB, 24576 MiB, 24 %
2026/09/05 13:54:20.775, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.16 W, 73, 6004 MiB, 24576 MiB, 27 %
2026/09/05 13:54:30.776, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.76 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 13:54:40.778, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.95 W, 71, 6004 MiB, 24576 MiB, 0 %
2026/09/05 13:54:50.779, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.73 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 13:55:00.780, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.27 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 13:55:10.782, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.95 W, 73, 6004 MiB, 24576 MiB, 26 %
2026/09/05 13:55:20.783, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.12 W, 72, 6004 MiB, 24576 MiB, 29 %
2026/09/05 13:55:30.784, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.29 W, 71, 6004 MiB, 24576 MiB, 31 %
2026/09/05 13:55:40.785, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.88 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 13:55:50.786, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.70 W, 71, 6004 MiB, 24576 MiB, 49 %
2026/09/05 13:56:00.787, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.40 W, 72, 6004 MiB, 24576 MiB, 17 %
2026/09/05 13:56:10.788, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.02 W, 70, 6004 MiB, 24576 MiB, 46 %
2026/09/05 13:56:20.790, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.46 W, 73, 6004 MiB, 24576 MiB, 42 %
2026/09/05 13:56:30.791, NVIDIA GeForce RTX 3090, P2, 270.00 W, 242.22 W, 72, 6004 MiB, 24576 MiB, 22 %
2026/09/05 13:56:40.792, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.79 W, 73, 6004 MiB, 24576 MiB, 46 %
2026/09/05 13:56:50.793, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.52 W, 70, 6004 MiB, 24576 MiB, 48 %
2026/09/05 13:57:00.794, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.34 W, 72, 6004 MiB, 24576 MiB, 5 %
2026/09/05 13:57:10.796, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.46 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 13:57:20.797, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.60 W, 73, 6004 MiB, 24576 MiB, 46 %
2026/09/05 13:57:30.798, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.62 W, 70, 6004 MiB, 24576 MiB, 0 %
2026/09/05 13:57:40.799, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.53 W, 71, 6004 MiB, 24576 MiB, 6 %
2026/09/05 13:57:50.800, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.47 W, 72, 6004 MiB, 24576 MiB, 44 %
2026/09/05 13:58:00.802, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.37 W, 72, 6004 MiB, 24576 MiB, 33 %
2026/09/05 13:58:10.803, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.64 W, 72, 6004 MiB, 24576 MiB, 34 %
2026/09/05 13:58:20.804, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.17 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 13:58:30.805, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.48 W, 71, 6004 MiB, 24576 MiB, 4 %
2026/09/05 13:58:40.806, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.53 W, 72, 6004 MiB, 24576 MiB, 7 %
2026/09/05 13:58:50.808, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.85 W, 72, 6004 MiB, 24576 MiB, 49 %
2026/09/05 13:59:00.809, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.87 W, 71, 6004 MiB, 24576 MiB, 47 %
2026/09/05 13:59:10.810, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.47 W, 73, 6004 MiB, 24576 MiB, 46 %
2026/09/05 13:59:20.811, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.56 W, 71, 6004 MiB, 24576 MiB, 0 %
2026/09/05 13:59:30.812, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.29 W, 72, 6004 MiB, 24576 MiB, 6 %
2026/09/05 13:59:40.814, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.21 W, 71, 6004 MiB, 24576 MiB, 24 %
2026/09/05 13:59:50.815, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.05 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:00:00.816, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.26 W, 72, 6004 MiB, 24576 MiB, 34 %
2026/09/05 14:00:10.818, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.86 W, 71, 6004 MiB, 24576 MiB, 11 %
2026/09/05 14:00:20.819, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.06 W, 72, 6004 MiB, 24576 MiB, 35 %
2026/09/05 14:00:30.820, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.46 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:00:40.821, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.14 W, 71, 6004 MiB, 24576 MiB, 26 %
2026/09/05 14:00:50.822, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.38 W, 73, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:01:00.824, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.76 W, 73, 6004 MiB, 24576 MiB, 3 %
2026/09/05 14:01:10.825, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.15 W, 70, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:01:20.826, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.31 W, 72, 6004 MiB, 24576 MiB, 34 %
2026/09/05 14:01:30.827, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.09 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:01:40.828, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.52 W, 71, 6004 MiB, 24576 MiB, 46 %
2026/09/05 14:01:50.830, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.28 W, 73, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:02:00.831, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.96 W, 73, 6004 MiB, 24576 MiB, 41 %
2026/09/05 14:02:10.832, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.18 W, 71, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:02:20.833, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.81 W, 71, 6004 MiB, 24576 MiB, 31 %
2026/09/05 14:02:30.835, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.77 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:02:40.836, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.82 W, 73, 6004 MiB, 24576 MiB, 45 %
2026/09/05 14:02:50.837, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.71 W, 71, 6004 MiB, 24576 MiB, 46 %
2026/09/05 14:03:00.838, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.24 W, 71, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:03:10.839, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.18 W, 72, 6004 MiB, 24576 MiB, 49 %
2026/09/05 14:03:20.841, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.97 W, 72, 6004 MiB, 24576 MiB, 6 %
2026/09/05 14:03:30.842, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.84 W, 73, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:03:40.843, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.76 W, 70, 6004 MiB, 24576 MiB, 28 %
2026/09/05 14:03:50.844, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.46 W, 73, 6004 MiB, 24576 MiB, 45 %
2026/09/05 14:04:00.845, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.11 W, 71, 6004 MiB, 24576 MiB, 33 %
2026/09/05 14:04:10.846, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.46 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:04:20.848, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.85 W, 73, 6004 MiB, 24576 MiB, 40 %
2026/09/05 14:04:30.849, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.32 W, 71, 6004 MiB, 24576 MiB, 39 %
2026/09/05 14:04:40.850, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.93 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:04:50.851, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.35 W, 71, 6004 MiB, 24576 MiB, 3 %
2026/09/05 14:05:00.852, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.12 W, 73, 6004 MiB, 24576 MiB, 31 %
2026/09/05 14:05:10.853, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.74 W, 72, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:05:20.854, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.53 W, 71, 6004 MiB, 24576 MiB, 8 %
2026/09/05 14:05:30.856, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.27 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:05:40.857, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.96 W, 72, 6004 MiB, 24576 MiB, 45 %
2026/09/05 14:05:50.858, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.65 W, 71, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:06:00.859, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.92 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:06:10.860, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.22 W, 70, 6004 MiB, 24576 MiB, 46 %
2026/09/05 14:06:20.861, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.29 W, 73, 6004 MiB, 24576 MiB, 25 %
2026/09/05 14:06:30.863, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.63 W, 71, 6004 MiB, 24576 MiB, 3 %
2026/09/05 14:06:40.864, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.81 W, 72, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:06:50.865, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.58 W, 72, 6004 MiB, 24576 MiB, 8 %
2026/09/05 14:07:00.866, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.11 W, 72, 6004 MiB, 24576 MiB, 28 %
2026/09/05 14:07:10.867, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.91 W, 71, 6004 MiB, 24576 MiB, 7 %
2026/09/05 14:07:20.869, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.77 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:07:30.870, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.33 W, 73, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:07:40.871, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.64 W, 73, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:07:50.872, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.09 W, 70, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:08:00.874, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.45 W, 72, 6004 MiB, 24576 MiB, 10 %
2026/09/05 14:08:10.875, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.13 W, 72, 6004 MiB, 24576 MiB, 40 %
2026/09/05 14:08:20.876, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.63 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:08:30.877, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.11 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:08:40.878, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.46 W, 70, 6004 MiB, 24576 MiB, 32 %
2026/09/05 14:08:50.880, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.43 W, 72, 6004 MiB, 24576 MiB, 8 %
2026/09/05 14:09:00.881, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.95 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:09:10.882, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.14 W, 72, 6004 MiB, 24576 MiB, 20 %
2026/09/05 14:09:20.883, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.95 W, 71, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:09:30.884, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.07 W, 71, 6004 MiB, 24576 MiB, 6 %
2026/09/05 14:09:40.885, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.67 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:09:50.887, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.92 W, 73, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:10:00.888, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.14 W, 73, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:10:10.889, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.52 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:10:20.890, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.46 W, 71, 6004 MiB, 24576 MiB, 49 %
2026/09/05 14:10:30.891, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.05 W, 73, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:10:40.893, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.40 W, 71, 6004 MiB, 24576 MiB, 4 %
2026/09/05 14:10:50.894, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.18 W, 73, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:11:00.895, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.22 W, 70, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:11:10.896, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.08 W, 73, 6004 MiB, 24576 MiB, 49 %
2026/09/05 14:11:20.897, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.99 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:11:30.898, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.75 W, 73, 6004 MiB, 24576 MiB, 44 %
2026/09/05 14:11:40.900, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.51 W, 70, 6004 MiB, 24576 MiB, 6 %
2026/09/05 14:11:50.901, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.23 W, 71, 6004 MiB, 24576 MiB, 4 %
2026/09/05 14:12:00.902, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.70 W, 72, 6004 MiB, 24576 MiB, 36 %
2026/09/05 14:12:10.903, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.74 W, 71, 6004 MiB, 24576 MiB, 19 %
2026/09/05 14:12:20.904, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.62 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:12:30.905, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.52 W, 72, 6004 MiB, 24576 MiB, 35 %
2026/09/05 14:12:40.907, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.73 W, 70, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:12:50.908, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.98 W, 73, 6004 MiB, 24576 MiB, 41 %
2026/09/05 14:13:00.909, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.63 W, 71, 6004 MiB, 24576 MiB, 21 %
2026/09/05 14:13:10.910, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.56 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:13:20.912, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.68 W, 70, 6004 MiB, 24576 MiB, 43 %
2026/09/05 14:13:30.913, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.17 W, 72, 6004 MiB, 24576 MiB, 28 %
2026/09/05 14:13:40.914, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.24 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:13:50.915, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.85 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:14:00.917, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.68 W, 72, 6004 MiB, 24576 MiB, 6 %
2026/09/05 14:14:10.918, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.29 W, 70, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:14:20.919, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.26 W, 71, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:14:30.920, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.13 W, 73, 6004 MiB, 24576 MiB, 46 %
2026/09/05 14:14:40.921, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.23 W, 72, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:14:50.922, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.00 W, 70, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:15:00.924, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.99 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:15:10.925, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.68 W, 71, 6004 MiB, 24576 MiB, 21 %
2026/09/05 14:15:20.926, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.64 W, 71, 6004 MiB, 24576 MiB, 36 %
2026/09/05 14:15:30.927, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.91 W, 73, 6004 MiB, 24576 MiB, 49 %
2026/09/05 14:15:40.928, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.74 W, 72, 6004 MiB, 24576 MiB, 34 %
2026/09/05 14:15:50.930, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.61 W, 71, 6004 MiB, 24576 MiB, 10 %
2026/09/05 14:16:00.931, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.30 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:16:10.932, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.70 W, 72, 6004 MiB, 24576 MiB, 32 %
2026/09/05 14:16:20.933, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.88 W, 73, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:16:30.934, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.53 W, 70, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:16:40.936, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.34 W, 72, 6004 MiB, 24576 MiB, 36 %
2026/09/05 14:16:50.937, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.13 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:17:00.938, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.11 W, 73, 6004 MiB, 24576 MiB, 46 %
2026/09/05 14:17:10.939, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.86 W, 74, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:17:20.940, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.12 W, 73, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:17:30.941, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.67 W, 71, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:17:40.943, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.52 W, 71, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:17:50.944, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.83 W, 71, 6004 MiB, 24576 MiB, 50 %
2026/09/05 14:18:00.945, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.73 W, 73, 6004 MiB, 24576 MiB, 20 %
2026/09/05 14:18:10.947, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.77 W, 71, 6004 MiB, 24576 MiB, 8 %
2026/09/05 14:18:20.948, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.10 W, 71, 6004 MiB, 24576 MiB, 41 %
2026/09/05 14:18:30.949, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.40 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:18:40.951, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.76 W, 71, 6004 MiB, 24576 MiB, 25 %
2026/09/05 14:18:50.952, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.43 W, 73, 6004 MiB, 24576 MiB, 32 %
2026/09/05 14:19:00.953, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.44 W, 73, 6004 MiB, 24576 MiB, 46 %
2026/09/05 14:19:10.954, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.25 W, 71, 6004 MiB, 24576 MiB, 43 %
2026/09/05 14:19:20.955, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.70 W, 71, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:19:30.957, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.10 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:19:40.958, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.64 W, 71, 6004 MiB, 24576 MiB, 49 %
2026/09/05 14:19:50.959, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.10 W, 72, 6004 MiB, 24576 MiB, 22 %
2026/09/05 14:20:00.961, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.63 W, 73, 6004 MiB, 24576 MiB, 38 %
2026/09/05 14:20:10.962, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.87 W, 71, 6004 MiB, 24576 MiB, 45 %
2026/09/05 14:20:20.963, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.71 W, 72, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:20:30.965, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.90 W, 72, 6004 MiB, 24576 MiB, 49 %
2026/09/05 14:20:40.966, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.37 W, 73, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:20:50.967, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.45 W, 71, 6004 MiB, 24576 MiB, 47 %
2026/09/05 14:21:00.968, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.10 W, 72, 6004 MiB, 24576 MiB, 17 %
2026/09/05 14:21:10.969, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.22 W, 72, 6004 MiB, 24576 MiB, 30 %
2026/09/05 14:21:20.971, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.82 W, 73, 6004 MiB, 24576 MiB, 31 %
2026/09/05 14:21:30.972, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.42 W, 72, 6004 MiB, 24576 MiB, 31 %
2026/09/05 14:21:40.973, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.68 W, 74, 6004 MiB, 24576 MiB, 6 %
2026/09/05 14:21:50.974, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.01 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:22:00.975, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.10 W, 73, 6004 MiB, 24576 MiB, 32 %
2026/09/05 14:22:10.977, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.45 W, 71, 6004 MiB, 24576 MiB, 32 %
2026/09/05 14:22:20.978, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.48 W, 72, 6004 MiB, 24576 MiB, 31 %
2026/09/05 14:22:30.979, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.50 W, 72, 6004 MiB, 24576 MiB, 8 %
2026/09/05 14:22:40.980, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.72 W, 72, 6004 MiB, 24576 MiB, 48 %
2026/09/05 14:22:50.982, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.93 W, 72, 6004 MiB, 24576 MiB, 24 %
2026/09/05 14:23:00.983, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.52 W, 71, 6004 MiB, 24576 MiB, 50 %
2026/09/05 14:23:10.984, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.19 W, 73, 6004 MiB, 24576 MiB, 46 %
2026/09/05 14:23:20.985, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.55 W, 71, 6004 MiB, 24576 MiB, 0 %
2026/09/05 14:23:30.986, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.47 W, 71, 6004 MiB, 24576 MiB, 5 %
2026/09/05 14:23:40.988, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.93 W, 72, 6004 MiB, 24576 MiB, 16 %
2026/09/05 14:23:50.989, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.24 W, 73, 6004 MiB, 24576 MiB, 43 %
2026/09/05 14:24:00.990, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.61 W, 71, 6004 MiB, 24576 MiB, 21 %
2026/09/05 14:24:10.991, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.70 W, 72, 6004 MiB, 24576 MiB, 5 %
